OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,OBJECTID_outfall,GlobalID,FACILITYID,LOCDESC,OBJECTID_hydstra,station
853,853,67,24520.74197,853,{40927A71-213F-44CB-8D43-8DFFB9204989},A01-1052-1,,67,BUENA
854,854,67,26624.95453,854,{94DE4DF8-4869-4137-A151-3458CFF1CCD5},A01-1118-1,,67,BUENA
855,855,67,27529.49717,855,{2371E117-59AB-4301-A65F-1E658416D740},A01-1118-2,,67,BUENA
856,856,67,28565.80116,856,{BF6C72D2-95E1-4CA4-AD80-14C83DBF81D7},A01-1074-2,,67,BUENA
857,857,69,26791.64115,857,{894A2437-51D7-4092-83B7-89A63F6F674F},A01-1121-3,,69,FULLERTON_RES
858,858,69,26778.62963,858,{159E221C-8C7B-403E-B471-168AD94B4342},A01-1117-1,,69,FULLERTON_RES
859,859,69,26922.48661,859,{F3402FD6-F821-4BFA-B458-7C98EECEF7A8},A01-1117-2,,69,FULLERTON_RES
860,860,69,27083.35359,860,{D9CEDBFC-31DA-40E8-BF02-4C20DAE22CC0},A01-1117-3,,69,FULLERTON_RES
861,861,69,27195.05552,861,{B048C511-A5C9-4D30-B391-A8D2FD84AB3F},A01-1117-4,,69,FULLERTON_RES
862,862,69,27208.19608,862,{BF893963-30CC-4992-A637-27CB16E470C7},A01-1121-2,,69,FULLERTON_RES
863,863,66,12451.35798,863,{16A19C40-7D25-49F7-A341-8993BAED3FA5},E03-6171-1,,66,YORBA_RESERVOIR
864,864,66,12322.99054,864,{B72A8D6A-BF41-4E3D-B424-1B814D873FD3},E03-6171-2,,66,YORBA_RESERVOIR
865,865,34,18924.77368,865,{8C6CB047-F56B-4617-9F60-1D6062279529},C05-2415-1,,34,HUNTINGTON
866,866,34,18752.04562,866,{2837C9A8-8C4A-48D2-995A-0B4F2D2454D1},C05-2414-1,,34,HUNTINGTON
867,867,34,18263.45178,867,{8E1F5BB2-CB0A-43D7-A711-E97BFEA36FD0},C05-2415-2,,34,HUNTINGTON
868,868,34,18207.62446,868,{F3A28BAA-94F5-48F4-A820-7228A4FBB6C2},C05-2414-2,,34,HUNTINGTON
869,869,34,17563.93173,869,{866F488A-57D8-4ADC-B6A4-AA8A7DFADD32},C05-2353-1,,34,HUNTINGTON
870,870,34,17184.93345,870,{0E7EDF67-6F6D-4C20-A815-77E54228C125},C05-2355-1,,34,HUNTINGTON
871,871,34,16655.87445,871,{CFD3FAE4-E6B1-443D-8D2E-E4C21E412CC7},C05-2356-1,,34,HUNTINGTON
872,872,34,16506.14006,872,{FF8B8C85-05C8-4C01-ADA0-AA723D5B23B3},C05-2358-2,,34,HUNTINGTON
873,873,34,16080.09093,873,{20C8C879-C955-4398-B433-72AD88B92946},C05-2411-1,,34,HUNTINGTON
874,874,34,15657.80685,874,{185992FC-E7CB-402F-A417-3D27029CC5F1},C05-2359-1,,34,HUNTINGTON
875,875,34,15019.71641,875,{0C0E2571-DCE6-4130-9B02-4B75C676F711},C05-2358-1,,34,HUNTINGTON
876,876,34,14739.88341,876,{7662E63E-2B86-4733-B657-82DCA7058682},C05-2361-1,,34,HUNTINGTON
877,877,34,14552.92433,877,{9255981C-53D6-4DAA-B9A4-92B04D397440},C05-2361-2,,34,HUNTINGTON
878,878,34,14059.81769,878,{C80C1125-411A-4CCA-8128-3F4D00ACFC7A},C05-2991-1,,34,HUNTINGTON
879,879,34,14009.20899,879,{96680146-D0E4-43FB-A890-4BB8CB6D814C},C05-2019-1,,34,HUNTINGTON
880,880,34,13477.04749,880,{7F437C81-FA40-43FA-A6B7-D182F0E9F093},C05-2019-2,,34,HUNTINGTON
881,881,34,19625.02577,881,{B85D0E15-448A-4227-B594-DE65EAE45FCD},C05-2326-1,,34,HUNTINGTON
882,882,34,18777.08716,882,{3BB67B18-D5CF-4FFE-93C7-EF9E30A26ED5},C05-2424-1,,34,HUNTINGTON
883,883,34,16857.74426,883,{62198B2B-3ACE-445D-8EB6-DBA910F88FD1},C06-2433-1,,34,HUNTINGTON
884,884,34,16809.58287,884,{6907225E-4022-48FF-81D2-C9A54AB41CF7},C06-2433-2,,34,HUNTINGTON
885,885,34,16712.71625,885,{6B1534C6-A337-4883-932C-58E1491A6D54},C06-2433-3,,34,HUNTINGTON
886,886,34,16659.63924,886,{B90693D4-3410-449F-AE1B-30DE41E3D60D},C06-2435-1,,34,HUNTINGTON
887,887,34,16706.7107,887,{066DBCC0-4950-4C59-B5B7-F987DBA08847},C06-2435-2,,34,HUNTINGTON
888,888,34,16731.69926,888,{D448808C-FC44-4E79-AC3A-62736F6915E9},C06-2435-3,,34,HUNTINGTON
889,889,34,16362.87685,889,{1C8C7E21-F379-45BA-8C99-8E40098B1809},C06-2964-1,,34,HUNTINGTON
890,890,34,18877.96611,890,{04B044A3-44FE-48D8-841A-3663A8A02994},C06-2445-1,,34,HUNTINGTON
891,891,34,18844.467,891,{C53B5E5C-D022-421C-8BA6-B0C670ED6AF2},C06-2445-2,,34,HUNTINGTON
892,892,34,19460.2822,892,{B914C15E-61ED-41F3-8698-2046C3F6E83E},C06-2445-3,,34,HUNTINGTON
893,893,34,19439.2349,893,{50247DEF-B8CC-4E30-B83A-8B3F45999B8F},C06-2445-4,,34,HUNTINGTON
894,894,34,17399.19657,894,{3F9F93CB-AC7D-49AE-A1C7-152133C80244},C05-2430-1,,34,HUNTINGTON
895,895,34,17833.77301,895,{7FFCB913-79CB-4C29-B567-6C1AC7449210},C05-2430-2,,34,HUNTINGTON
896,896,34,17767.39158,896,{D2A88347-7ADA-4D57-BD01-828D55A3D3D9},C05-2431-1,,34,HUNTINGTON
897,897,34,18548.80034,897,{E1BA7935-C3D8-46E9-B9B7-160398956095},C05-2429-1,,34,HUNTINGTON
898,898,34,18675.60233,898,{80BFB05A-B9E4-4280-B552-468D7D81F336},C05-2859-1,,34,HUNTINGTON
899,899,34,18700.8604,899,{1E5593D5-3E28-4FFF-883B-12AFD01778AE},C05-2859-4,,34,HUNTINGTON
900,900,34,18867.62768,900,{60562C3D-1C73-4DFB-966F-86459272E4DD},C05-2857-1,,34,HUNTINGTON
901,901,34,19080.99313,901,{D3A770C3-D28C-42C5-A2E2-50F437BD2F16},C05-2857-4,,34,HUNTINGTON
902,902,34,19172.04214,902,{4522B162-73C5-499E-B7B6-E8BE1E36FB98},C05-2859-3,,34,HUNTINGTON
903,903,34,19291.06415,903,{79742567-6C4A-4AA9-B696-935CC2FC161C},C05-2859-2,,34,HUNTINGTON
904,904,34,19299.62293,904,{41AA3670-4C80-494A-9B15-0DC53E9BC53D},C05-2859-3,,34,HUNTINGTON
905,905,34,19266.82178,905,{0CDB3D7E-5524-4DB6-99BC-8856E557C1D0},C05-2857-2,,34,HUNTINGTON
906,906,34,19492.62343,906,{7C8C813B-649C-4BEC-B8E8-6F7F35BFDA81},C05-2857-5,,34,HUNTINGTON
907,907,34,19543.98747,907,{5E7168B9-2F53-421B-B274-660845177844},C05-2857-3,,34,HUNTINGTON
908,908,34,20245.39087,908,{383DFB2D-313A-4CE4-BBA0-E0D5349ACE67},C05-3144-1,,34,HUNTINGTON
909,909,34,20489.5038,909,{2F9FF1D5-B089-40A7-A523-6EFD49E2015A},C05-3144-4,,34,HUNTINGTON
910,910,34,20637.97409,910,{8D8C23B3-40F4-48C7-AE88-3E4F69D4E47C},C05-3144-3,,34,HUNTINGTON
911,911,34,20958.28488,911,{DDDE12DA-E81B-4B13-A1B0-D5E4DCA68448},C05-3061-1,,34,HUNTINGTON
912,912,34,21007.9338,912,{5AD529E4-1366-4DD5-8B6A-9A9D3DC2FD19},C05-3144-5,,34,HUNTINGTON
913,913,34,21662.00199,913,{98A34CC3-DD9C-4BCF-9CF9-9CD65B912E4C},C05-3144-2,,34,HUNTINGTON
914,914,5,21867.85157,914,{7EB8014A-1B36-4FDA-9440-01403B33A694},C05-2071-1,,5,GARDENGROVEFIRE
915,915,5,21303.63198,915,{BEA77F38-8F22-40E9-B73D-EB6128EB14F7},C05-2071-2,,5,GARDENGROVEFIRE
916,916,5,21061.40744,916,{D720DE44-4B00-4F5E-B33C-D989E3FA7443},C05-2489-1,,5,GARDENGROVEFIRE
917,917,5,20799.97802,917,{985781EF-66F7-4118-8993-F8346AC6FF4C},C05-2493-1,,5,GARDENGROVEFIRE
918,918,5,20815.49901,918,{01F95F0B-6158-4D38-ABAC-6BE909431568},C05-2070-3,,5,GARDENGROVEFIRE
919,919,5,20624.04696,919,{7446D30D-FF7F-4DDF-820C-B26068EB83AE},C05-2070-2,,5,GARDENGROVEFIRE
920,920,5,20493.00197,920,{B461E46C-4A7C-41BC-B4CD-9F5CCD37970C},C05-2493-2,,5,GARDENGROVEFIRE
921,921,5,20355.4567,921,{895AA77C-2DAB-434A-A138-C724075D72B8},C05-2070-4,,5,GARDENGROVEFIRE
922,922,5,20210.11484,922,{427F9EDC-6433-4C59-B781-0B3724BABB05},C05-2493-3,,5,GARDENGROVEFIRE
923,923,5,20225.17549,923,{014AD774-8321-40EB-AB38-5195D2405B2A},C05-2070-5,,5,GARDENGROVEFIRE
924,924,5,20148.49651,924,{6B2FFC42-B32D-4EDD-9142-724FBEB7EE06},C05-2493-4,,5,GARDENGROVEFIRE
925,925,5,20130.57395,925,{E6703D51-8DD5-4BB2-898C-78CF9E013716},C05-2070-1,,5,GARDENGROVEFIRE
926,926,45,19277.92833,926,{FD3F0E27-EE31-458A-B97B-73FEA0B64BE1},C05-2333-1,,45,HASTERBASIN
927,927,45,17994.98542,927,{B4D9F15A-EC5E-49EF-B4FB-743A62103A10},C05-2530-1,,45,HASTERBASIN
928,928,45,17989.82609,928,{0E3160EB-2E14-47E1-B1EE-5D0EF350CFC4},C05-2532-1,,45,HASTERBASIN
929,929,45,17530.66394,929,{7EE3410D-07E0-4508-8329-907A0861F8DE},C05-2532-2,,45,HASTERBASIN
930,930,45,17113.42221,930,{51D93808-CBAE-4ECD-97F6-CD44369E8FD6},C05-2529-1,,45,HASTERBASIN
931,931,45,15676.65925,931,{D2C8AA18-2D1E-46D4-90FB-8F38A0EAECC1},C05-2336-1,,45,HASTERBASIN
932,932,45,12830.33388,932,{6E4DEC28-16AB-4C73-AFE8-24F36E89F75B},C05-2720-1,,45,HASTERBASIN
933,933,45,3396.880335,933,{5859ED92-BCFA-444F-A855-70F1CFF6EAB2},C05-3032-1,,45,HASTERBASIN
934,934,83,22309.74604,934,{DC63C461-05ED-4CF9-A85D-852CBF1CFCF5},C04-2962-1,,83,SEALBEACH
935,935,83,18284.65437,935,{DEF3FEBC-3938-4C62-AF06-AD94B937AABE},C02-2579-1,,83,SEALBEACH
936,936,83,18830.26394,936,{29C20539-9897-413D-89F4-DD0288C394A7},C03-2090-1,,83,SEALBEACH
937,937,83,18888.62441,937,{728E38C5-F56A-4247-9D4A-67BA43993737},C03-2090-2,,83,SEALBEACH
938,938,83,19835.39853,938,{A7A5D95E-53E2-4D88-B894-1AD706FB698E},C03-2090-3,,83,SEALBEACH
939,939,83,19870.30192,939,{8E680835-29FE-4169-8FD7-F83569905A65},C03-2090-4,,83,SEALBEACH
940,940,83,20777.24081,940,{8DDD241C-DFF5-47A7-A8A0-43775E72786E},C03-2583-2,,83,SEALBEACH
941,941,83,20866.27013,941,{CDC87314-18E0-42BA-A902-44358D68949D},C03-2853-1,,83,SEALBEACH
942,942,83,21855.71056,942,{283511D8-ECA3-4DE5-A58C-04A18C9C14D1},C03-2583-1,,83,SEALBEACH
943,943,5,21718.4136,943,{BB554243-48DF-4223-9EA4-B20484794E9D},C03-2813-4,,5,GARDENGROVEFIRE
944,944,5,21524.07418,944,{F7AB06B6-E654-4C58-8C5A-9D4CF951BAF5},C03-2853-2,,5,GARDENGROVEFIRE
945,945,5,21367.19323,945,{0A31C61A-B118-45E3-82DF-879F5C50648C},C03-2853-2,,5,GARDENGROVEFIRE
946,946,5,21233.28476,946,{0C0190C6-90D2-4CD9-9B57-0219DEECBF91},C03-2813-1,,5,GARDENGROVEFIRE
947,947,5,20808.6227,947,{77AE197C-1C57-4019-839D-8683D589913F},C03-2813-2,,5,GARDENGROVEFIRE
948,948,5,20432.71269,948,{95780CC8-CBDD-4760-8E5A-5FE8C60E4C92},C03-2813-3,,5,GARDENGROVEFIRE
949,949,5,16587.95883,949,{CACE8B72-5B33-4832-9C7D-1143BBF5C150},C03-2622-1,,5,GARDENGROVEFIRE
950,950,5,16354.75705,950,{1724290C-25E9-409D-BDCE-371727F5F385},C03-2656-1,,5,GARDENGROVEFIRE
951,951,5,16229.85041,951,{B201FCF5-760D-4134-83C7-DBE73F818F37},C03-2102-1,,5,GARDENGROVEFIRE
952,952,5,13353.86823,952,{151D5914-D3FC-4E6B-97FE-B54131A9E54A},C03-2657-1,,5,GARDENGROVEFIRE
953,953,5,12379.32297,953,{049DA058-4EB1-49C2-8F39-572255506683},C03-3135-1,,5,GARDENGROVEFIRE
954,954,5,7094.029693,954,{53A795EC-B806-4E55-B458-055556B64380},C03-2721-1,,5,GARDENGROVEFIRE
955,955,5,3678.368027,955,{7CB600A7-A066-4FA6-8AF3-D322875E5518},C03-2895-1,,5,GARDENGROVEFIRE
956,956,5,3504.301548,956,{FAECBAF1-A9CF-4837-931E-C864B68DF11D},C03-2895-2,,5,GARDENGROVEFIRE
957,957,5,5197.104108,957,{0D05B06B-9C7B-42BD-9C27-A6E51F62D2E6},C03-3278-1,,5,GARDENGROVEFIRE
958,958,5,5263.263468,958,{7F52DD9A-46D3-4538-BF70-90FEB3F7AE27},C03-3278-2,,5,GARDENGROVEFIRE
959,959,5,5272.638662,959,{8948D92A-BE38-4C70-AA3F-1F883EC673E5},C03-2933-1,,5,GARDENGROVEFIRE
960,960,5,6326.870728,960,{7E62A0EA-B235-4B16-8079-FA4B6D2EEBB6},C03-2756-1,,5,GARDENGROVEFIRE
961,961,5,7541.426476,961,{576B64C0-ED54-44F6-854C-4C4DC9D241AE},C03-2758-1,,5,GARDENGROVEFIRE
962,962,5,11734.40373,962,{EAC5176C-EFA4-4712-AAE7-85F030FA08CB},C03-2760-1,,5,GARDENGROVEFIRE
963,963,5,11880.44557,963,{1B440360-0969-4054-BFF7-3EC245DBCBE9},C03-2760-2,,5,GARDENGROVEFIRE
964,964,5,12821.47387,964,{2381026C-1CCC-4F3A-9BC6-5620B57323C7},C03-2225-1,,5,GARDENGROVEFIRE
965,965,5,13093.47497,965,{E9D25447-845C-4C0A-9A57-AD55651CCFA5},C03-2268-1,,5,GARDENGROVEFIRE
966,966,5,13446.03148,966,{D2456325-CC81-4B19-879B-08C490F20927},C03-2268-2,,5,GARDENGROVEFIRE
967,967,5,14128.97937,967,{EBFE9F27-8C10-4D12-A4E8-82C93D601A59},C03-2268-3,,5,GARDENGROVEFIRE
968,968,5,1364.958724,968,{27230D54-1273-4652-8C7B-E3676B9760D6},C03-2747-1,,5,GARDENGROVEFIRE
969,969,5,1324.103349,969,{17D1D947-E9C5-421B-A37C-C454F76D5F75},C03-2747-2,,5,GARDENGROVEFIRE
970,970,83,21551.39228,970,{1E6E2E85-A1BD-4FC9-BDA6-1636C629C774},C03-2853-1,,83,SEALBEACH
971,971,5,18718.92586,971,{CEA09643-505D-4186-9B4E-36BB05B23322},C03-2621-1,,5,GARDENGROVEFIRE
972,972,5,18709.11573,972,{49C00CD5-658A-4527-AF4B-FD78EDA38CBB},C03-2621-2,,5,GARDENGROVEFIRE
973,973,83,18535.37388,973,{20C87D48-B329-4A79-8EDA-0BF36C204C21},C02-3029-1,,83,SEALBEACH
974,974,83,18832.10012,974,{59492401-D00F-4218-93FC-56C8847E7E5F},C02-3029-2,,83,SEALBEACH
975,975,83,20072.6649,975,{A65D2C5B-DF6B-4F8C-8FEE-728033D1E057},C02-2212-1,,83,SEALBEACH
976,976,5,20962.09198,976,{698FE7C2-98AB-4914-B9CD-EE3F607F3790},C02-3071-1,,5,GARDENGROVEFIRE
977,977,5,20858.57873,977,{FB84D1FC-BADA-4135-B0C2-EA3B15AE7822},C02-3071-2,,5,GARDENGROVEFIRE
978,978,5,19980.32152,978,{22082AFC-CA76-48D7-9E20-1E91E00812B0},C02-3071-3,,5,GARDENGROVEFIRE
979,979,5,19547.02133,979,{CD68B522-6B82-4CA8-9491-5C7DAEB8891A},C02-3071-4,,5,GARDENGROVEFIRE
980,980,5,19168.18101,980,{9E420EEA-56C4-4FB1-A328-4313985D070E},C02-3071-5,,5,GARDENGROVEFIRE
981,981,5,18762.32604,981,{83574C95-1CB1-4092-9F0B-48FFDEF4AAB3},C02-3071-6,,5,GARDENGROVEFIRE
982,982,5,17835.9951,982,{C1CB912E-928D-4AD5-8731-72180C0594ED},C02-3071-7,,5,GARDENGROVEFIRE
983,983,5,17382.36217,983,{91448BFA-68AB-4B7B-BEEB-DE9545EDA5AF},C02-3263-1,,5,GARDENGROVEFIRE
984,984,83,21813.12966,984,{411CD97D-48FD-4DAD-B8CF-1FB27231AAC2},C02-2812-1,,83,SEALBEACH
985,985,83,22400.55326,985,{D337951F-8514-46AB-B0AA-20D7029BD332},C02-2812-2,,83,SEALBEACH
986,986,5,22090.55551,986,{07797784-DDC3-4429-A84C-6D1D3B8F650C},C02-2945-1,,5,GARDENGROVEFIRE
987,987,5,20436.80912,987,{4E431BA3-A177-4B64-B21A-0A5A3F99F30E},C02-2945-2,,5,GARDENGROVEFIRE
988,988,5,20111.2805,988,{D417D423-FA93-4440-90E4-867C68B59C3E},C02-2808-1,,5,GARDENGROVEFIRE
989,989,5,19661.57843,989,{7D74221E-2EA4-4890-BD8C-DE5F7E6D1C94},C02-2808-2,,5,GARDENGROVEFIRE
990,990,5,19494.09962,990,{A06000BC-A127-40FA-B06E-0F3C29AA8FB5},C02-2808-3,,5,GARDENGROVEFIRE
991,991,5,18939.85356,991,{003463DE-716E-42C1-8A83-EDA8FFB32F52},C02-2808-4,,5,GARDENGROVEFIRE
992,992,5,17877.40547,992,{FA96BF5B-4390-4987-9F4F-E3C5A8027722},C02-2801-1,,5,GARDENGROVEFIRE
993,993,5,17527.01223,993,{5E0477C3-BA3B-490E-AEFC-42AD397C8786},C02-2801-2,,5,GARDENGROVEFIRE
994,994,5,15760.71692,994,{C1CD93D0-AA03-485F-90CA-CFFE2A8C3177},C02-2801-3,,5,GARDENGROVEFIRE
995,995,5,15687.97122,995,{EDAB8ADB-CEE7-4C2E-8107-EA3A1AE4DC58},C02-2801-4,,5,GARDENGROVEFIRE
996,996,5,17788.08806,996,{282AA96B-AF6D-4754-823F-4A6774D79AA2},C02-3139-5,,5,GARDENGROVEFIRE
997,997,5,17101.37371,997,{8ECAC205-A321-4850-8D1C-FD3DC4CC9681},C02-3139-2,,5,GARDENGROVEFIRE
998,998,5,16963.25966,998,{5FE3A979-853D-4C36-9D85-F979A8ABD4DF},C02-3139-3,,5,GARDENGROVEFIRE
999,999,5,16605.33095,999,{6D7E7979-558D-4DC8-A885-FA92F5E23484},C02-3139-4,,5,GARDENGROVEFIRE
1000,1000,5,15415.75212,1000,{CE2CA2B6-7360-4E19-A767-5D4F4FC79368},C02-2798-1,,5,GARDENGROVEFIRE
1001,1001,5,14843.34727,1001,{3E8941AB-AB95-44AE-9A89-C9FF9AFD1AE4},C02-2010-1,,5,GARDENGROVEFIRE
1002,1002,5,14575.91733,1002,{7BED7590-C1C4-4102-BF44-A19D185CAE1B},C02-2010-2,,5,GARDENGROVEFIRE
1003,1003,5,14244.9736,1003,{32D5F6C8-263C-4178-862F-EF1DF06F18F1},C02-2794-1,,5,GARDENGROVEFIRE
1004,1004,5,14166.4031,1004,{4FBB59EC-7E94-46A9-963E-F0292B638693},C02-2798-2,,5,GARDENGROVEFIRE
1005,1005,5,12624.54973,1005,{93A4303E-23D8-4055-808C-483965123EEE},C02-2216-1,,5,GARDENGROVEFIRE
1006,1006,5,11844.75636,1006,{90E0E4C6-5983-4D3D-83DE-1812EEFA9865},C02-2216-2,,5,GARDENGROVEFIRE
1007,1007,5,11714.66775,1007,{6C48191E-CE46-4DEF-9F5D-82536762F037},C02-2195-1,,5,GARDENGROVEFIRE
1008,1008,5,11432.80396,1008,{73003F3E-182D-4DD9-989D-43218E1D7D7D},C02-2216-3,,5,GARDENGROVEFIRE
1009,1009,5,11488.59527,1009,{94B033BB-3912-4124-9033-2DC8E209B282},C02-2195-2,,5,GARDENGROVEFIRE
1010,1010,5,10616.72297,1010,{26487953-ECBE-4227-B35D-9D1705D742E7},C02-2195-5,,5,GARDENGROVEFIRE
1011,1011,5,9367.200101,1011,{9B18C2CE-7F0D-466E-9ADB-C5824FFACBF3},C02-2935-1,,5,GARDENGROVEFIRE
1012,1012,5,8981.406577,1012,{891A641A-1FCC-450D-99E9-812E9E2D7C42},C02-2003-1,,5,GARDENGROVEFIRE
1013,1013,5,8257.671886,1013,{4D4E0A3A-795B-4A48-BE01-32F71468937E},C02-2732-1,,5,GARDENGROVEFIRE
1014,1014,5,7258.181467,1014,{6D9D4054-70D8-40A5-9F47-3CE2BFEEB0F6},C02-2993-1,,5,GARDENGROVEFIRE
1015,1015,5,7273.093717,1015,{D073C585-4BC2-4738-BABD-47F13F41CB73},C02-2877-1,,5,GARDENGROVEFIRE
1016,1016,5,7657.627328,1016,{34A63576-3B79-4CB5-9E1F-B8B2FAD1206C},C02-2238-1,,5,GARDENGROVEFIRE
1017,1017,5,18517.9371,1017,{EA0B241D-EDF0-4C92-8B53-65F36BC9B783},C02-3255-1,,5,GARDENGROVEFIRE
1018,1018,5,18636.67563,1018,{81DD2513-2F24-4FB7-BA65-534DCDE49266},C02-3255-2,,5,GARDENGROVEFIRE
1019,1019,5,18210.341,1019,{5466E897-4D5F-4016-B0CB-BA8B0F6B2A1C},C02-2790-1,,5,GARDENGROVEFIRE
1020,1020,5,17433.91953,1020,{1F226AF8-3860-4C4B-AB7C-FBA1F5972943},C02-2790-2,,5,GARDENGROVEFIRE
1021,1021,67,25623.80071,1021,{070A51F3-014E-4827-BE83-BF13F3B1D6C9},B01-1989-1,,67,BUENA
1022,1022,67,25277.15536,1022,{140641DE-3152-4F93-AE4B-4ED2C04B9F1E},B01-2273-1,,67,BUENA
1023,1023,67,24753.57896,1023,{55291663-8C41-4BDF-9115-35DF14322D4A},B01-2273-2,,67,BUENA
1024,1024,67,22609.03963,1024,{F95C7FE6-897B-47A9-B616-077324380893},B01-2254-1,,67,BUENA
1025,1025,67,22326.48445,1025,{0429B73F-60E3-4555-96BF-B75590883772},B01-2254-2,,67,BUENA
1026,1026,67,21255.12832,1026,{D9746F34-7C7F-483D-BFB9-153C55302440},B01-2251-1,,67,BUENA
1027,1027,67,20735.91923,1027,{7C40C059-09C7-47BC-9523-2A0C314031A9},B01-2251-2,,67,BUENA
1028,1028,67,18374.81066,1028,{9FBFB1EF-59B5-40BF-AA9D-5280FCB298F8},B01-2247-1,,67,BUENA
1029,1029,67,18351.43453,1029,{72BE9C16-66BD-4B33-AA60-0BC69599E7FF},B01-2295-3,,67,BUENA
1030,1030,67,14483.57458,1030,{12E39788-6996-49E0-81C8-69606684773C},B01-1987-1,,67,BUENA
1031,1031,67,14502.50364,1031,{CD48F50D-44BB-4F75-AFED-83091DB4E2F6},B01-1932-1,,67,BUENA
1032,1032,67,11490.93893,1032,{EA354317-3C93-4E5F-A8C5-D8600D7B49C5},B01-1978-1,,67,BUENA
1033,1033,67,11028.00281,1033,{F0364885-2EA1-47B5-822C-017CF491FB94},B01-1971-1,,67,BUENA
1034,1034,67,10273.09942,1034,{A57D8842-E439-4329-A440-EF0B5D582208},B01-1970-1,,67,BUENA
1035,1035,67,10051.41981,1035,{B10B9B44-15DF-48FD-BE92-44960E009528},B01-2023-1,,67,BUENA
1036,1036,67,10081.23373,1036,{C6567001-D303-400E-9F83-CE596ABFB082},B01-2025-2,,67,BUENA
1037,1037,69,13193.82318,1037,{DF149EA0-9498-4766-967B-001FBF6A1B98},B01-1995-1,,69,FULLERTON_RES
1038,1038,69,13239.55298,1038,{D4C716AC-BEDA-447D-8201-FEAF597647E9},B01-2004-1,,69,FULLERTON_RES
1039,1039,69,6255.366037,1039,{4D741959-B7BC-408E-A293-E01117F7A474},B01-2173-1,,69,FULLERTON_RES
1040,1040,69,4557.687085,1040,{FD47103B-0111-49EE-A357-54D3D8D21327},B01-2084-2,,69,FULLERTON_RES
1041,1041,69,4517.512176,1041,{07EBAD0A-CBB6-4EB1-8303-10F6E68172FC},B01-2289-3,,69,FULLERTON_RES
1042,1042,69,4744.625933,1042,{1FECAFF9-152A-4A9E-A3FF-E70FF5995F97},B01-2289-2,,69,FULLERTON_RES
1043,1043,69,4774.996875,1043,{5ACCFF4C-732E-4C58-A7C6-4CCD58B4BDB9},B01-2084-1,,69,FULLERTON_RES
1044,1044,69,4293.382354,1044,{DBAA1EF0-FC44-4FEC-BADA-EF50B8AA67C1},B01-2289-1,,69,FULLERTON_RES
1045,1045,69,3566.151109,1045,{D58B03C9-BA71-4FD0-83D7-5D1399C69C3B},B01-2083-1,,69,FULLERTON_RES
1046,1046,69,3394.550835,1046,{D91D1977-BFBB-4E4D-95AC-5BCEE9EBB042},B01-2083-2,,69,FULLERTON_RES
1047,1047,69,2913.118013,1047,{92F9E35B-0D69-4749-8E0F-2F5D00AE53A6},B01-2083-3,,69,FULLERTON_RES
1048,1048,69,1772.856972,1048,{0AD3E7EB-38FC-465C-81B1-E29BB2432018},B01-2068-2,,69,FULLERTON_RES
1049,1049,69,1804.584915,1049,{ADA23C5E-139E-45E7-B261-FE06D94868E7},B01-2290-1,,69,FULLERTON_RES
1050,1050,69,1763.650173,1050,{6E5E0F87-E749-4E7C-864D-9C9A5D2BE886},B01-2068-3,,69,FULLERTON_RES
1051,1051,69,1797.563467,1051,{6CDFE8FD-44CB-44A0-B76C-55A1C03AB55C},B01-2290-2,,69,FULLERTON_RES
1052,1052,69,1787.185606,1052,{4088D801-9454-40C6-9C56-50FADF2C0FE7},B01-2068-4,,69,FULLERTON_RES
1053,1053,69,1857.824021,1053,{95B50DCB-080D-4B50-822A-B9C5F8657126},B01-2290-3,,69,FULLERTON_RES
1054,1054,69,1988.20789,1054,{823526AB-C723-4EC3-97EA-08FDC4DD414B},B01-2068-5,,69,FULLERTON_RES
1055,1055,67,19781.8411,1055,{B19B116B-0635-43E6-991E-8071295F1D49},B02-2495-1,,67,BUENA
1056,1056,67,18744.70137,1056,{1B5C64E3-80CF-4A83-A905-4776B7F20CF8},B02-2494-1,,67,BUENA
1057,1057,67,18844.35013,1057,{DE8A8604-1204-46C0-99AD-5480101BA6E3},B02-2495-2,,67,BUENA
1058,1058,67,17572.64865,1058,{1BBFCF9E-29A2-461B-8B7E-6627F3708D5F},B02-2494-2,,67,BUENA
1059,1059,67,17470.50804,1059,{8A019533-02E1-410E-9DC4-A2EA16FE0B98},B02-2497-3,,67,BUENA
1060,1060,67,16740.77734,1060,{5A048BB4-9675-4563-874C-3F1D7220A23F},B02-2497-1,,67,BUENA
1061,1061,67,16044.53321,1061,{8A5F1FAB-97B2-4C5D-881A-44ABDCF60B7A},B02-2499-1,,67,BUENA
1062,1062,67,14894.70641,1062,{FB7E45AF-AB38-422D-B716-9558E93E32F7},B02-2499-2,,67,BUENA
1063,1063,67,14297.76102,1063,{DB23FA4E-404C-4DEF-AAD0-AF98DBFF3A20},B02-2785-1,,67,BUENA
1064,1064,67,14075.89758,1064,{21CD2923-004E-4377-AD93-3E193218BD48},B02-2785-2,,67,BUENA
1065,1065,67,11465.25119,1065,{F8C00475-0AAF-4572-A16D-6CDD3C82DBD6},A03-1399-1,,67,BUENA
1066,1066,67,10687.25219,1066,{3AB2FF13-9CB9-4E3D-AA94-3835262053A9},A03-1399-2,,67,BUENA
1067,1067,67,10279.14033,1067,{66F19EBD-09B5-48A8-B954-4C1D87FD6973},A03-1391-1,,67,BUENA
