FacilityID,Jurisdiction,ObsRecordDate,ObsWeather,AvgDischarge,FlowCondition,PersistentFlow,FlowConnectivity,Priority,PrioritizationScore2022,Conductivity,Inspected,FloatDischargeCFS,VolumeDischargeCFS,SampleDry,PointY,PointX
J01-9046-2,Lake Forest,2023-05-16T00:00:00Z,1,0.099449,Other - See Comments,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,0.001,NA,33.65446074,-117.65968666
J01-9046-2,Lake Forest,2022-11-08T00:00:00Z,2,0.099449,Flowing,Unknown,Direct Connection,Not A Priority,NA,665,Verified,0.008,NA,NA,33.65446074,-117.65968666
J01-9046-2,Lake Forest,2022-11-08T00:00:00Z,2,0.099449,Flowing,Unknown,Direct Connection,Not A Priority,NA,83,Verified,NA,NA,NA,33.65446074,-117.65968666
L01-760-2,Orange Co,2023-08-17T00:00:00Z,1,0.075871,Flowing,Yes,Direct Connection,Priority,45,2152,Verified,0.087273,NA,NA,33.56826629,-117.58762624
L01-760-2,Orange Co,2023-06-01T00:00:00Z,1,0.075871,Flowing,Yes,Direct Connection,Priority,45,2268,Verified,0.126266,NA,NA,33.56826629,-117.58762624
L01-726-2,Dana Point,2023-06-06T00:00:00Z,1,0,Other - See Comments,Unknown,Direct Connection,Not A Priority,NA,0,Verified,NA,NA,NA,33.47487148,-117.67951556
L01-726-2,Dana Point,2023-08-08T00:00:00Z,1,0,Flowing,Unknown,Partial - Significant Distance,Not A Priority,NA,26620,Verified,NA,NA,NA,33.47487148,-117.67951556
J01-10004-1 (J01P01),Lake Forest,2023-05-16T00:00:00Z,1,0.317684,Flowing,Yes,Direct Connection,Priority,85,1964,Verified,0.2625,NA,Yes,33.63341124,-117.67690046
J01-10004-1 (J01P01),Lake Forest,2023-08-08T00:00:00Z,1,0.317684,Flowing,Yes,Direct Connection,Priority,85,2795,Verified,0.155063,NA,Yes,33.63341124,-117.67690046
J01-10004-1 (J01P01),Lake Forest,2023-07-18T00:00:00Z,1,0.317684,Flowing,Yes,Direct Connection,Priority,85,2668,Verified,0.204187,NA,Yes,33.63341124,-117.67690046
J01-10004-1 (J01P01),Lake Forest,2023-08-01T00:00:00Z,1,0.317684,Flowing,Yes,Direct Connection,Priority,85,NA,Verified,0.159079,NA,Yes,33.63341124,-117.67690046
J01-10004-1 (J01P01),Lake Forest,2023-07-25T00:00:00Z,1,0.317684,Flowing,Yes,Direct Connection,Priority,85,2035,Verified,0.299671,NA,Yes,33.63341124,-117.67690046
J01-10004-1 (J01P01),Lake Forest,2023-04-25T00:00:00Z,1,0.317684,Flowing,Yes,NA,Priority,85,NA,Verified,1.189286,0.032,Yes,33.63341124,-117.67690046
J01-10004-1 (J01P01),Lake Forest,2023-02-16T00:00:00Z,1,0.317684,Flowing,Yes,Direct Connection,Priority,85,2170,Verified,0.1323,NA,Yes,33.63341124,-117.67690046
J01-10004-1 (J01P01),Lake Forest,2023-07-11T00:00:00Z,1,0.317684,Flowing,Yes,Direct Connection,Priority,85,2017,Verified,0.227914,NA,Yes,33.63341124,-117.67690046
L01-726-5,Dana Point,2023-06-21T00:00:00Z,1,0.015596,Flowing,Yes,Direct Connection,Priority,29,3896,Verified,0.03,0.012,Yes,33.47582393,-117.67931964
L01-726-5,Dana Point,2023-08-15T00:00:00Z,1,0.015596,Flowing,Yes,Direct Connection,Priority,29,3616,Verified,0.052077,0.016,Yes,33.47582393,-117.67931964
M02-032-1,San Clemente,2023-08-30T00:00:00Z,1,0.245958,Flowing,Yes,Direct Connection,Priority,70,3027,Verified,0.211511,NA,Yes,33.45754739,-117.6008317
M02-032-1,San Clemente,2023-06-15T00:00:00Z,1,0.245958,Flowing,Yes,Direct Connection,Priority,70,2699,Verified,0.164718,NA,Yes,33.45754739,-117.6008317
M02-032-1,San Clemente,2023-02-09T00:00:00Z,1,0.245958,Flowing,Yes,Direct Connection,Priority,70,7307,Verified,0.528866,NA,Yes,33.45754739,-117.6008317
L01-728-3 (L01S02),Dana Point,2023-09-06T00:00:00Z,1,0.426948,Flowing,Yes,Direct Connection,Not A Priority,NA,8854,Verified,0.184615,NA,NA,33.46552248,-117.68214132
L01-728-3 (L01S02),Dana Point,2023-05-15T00:00:00Z,1,0.426948,Flowing,Yes,Direct Connection,Not A Priority,NA,10659,Verified,0.457516,NA,NA,33.46552248,-117.68214132
L01-766-7,San Juan Capistrano,2023-06-05T00:00:00Z,1,8.59e-4,Other - See Comments,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.49229639,-117.66318298
L01-766-7,San Juan Capistrano,2023-08-07T00:00:00Z,1,8.59e-4,Flowing,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.49229639,-117.66318298
DP01-12022-1,Dana Point,2023-09-08T00:00:00Z,1,0.055382,Other - See Comments,Unknown,Direct Connection,NA,NA,NA,Verified,NA,NA,NA,33.464085,-117.71479
DP01-12022-1,Dana Point,2023-06-15T00:00:00Z,1,0.055382,Flowing,Unknown,Direct Connection,NA,NA,2250,Verified,NA,NA,NA,33.464085,-117.71479
I01-11343-1,Laguna Woods,2023-05-18T00:00:00Z,1,0,Pooled or Ponded,Yes,Direct Connection,Not A Priority,NA,NA,Verified,NA,NA,Yes,33.61120531,-117.75523831
I01-11343-1,Laguna Woods,2023-08-03T00:00:00Z,1,0,Pooled or Ponded,Yes,Direct Connection,Not A Priority,NA,NA,Verified,NA,NA,Yes,33.61120531,-117.75523831
M02-013-1,San Clemente,2023-05-23T00:00:00Z,1,NA,Pooled or Ponded,Yes,Unsafe to Access,Not A Priority,NA,1666,Verified,NA,NA,NA,33.47448662,-117.59757079
M02-013-1,San Clemente,2023-08-01T00:00:00Z,1,NA,Pooled or Ponded,Yes,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.47448662,-117.59757079
K01-12036-10,Laguna Niguel,2023-08-30T00:00:00Z,1,0.017986,Flowing,Yes,None - Flow Infiltrates or Outfall is Dry,Priority,22,4260,Verified,0.185915,NA,NA,33.51221718,-117.71674797
K01-12036-10,Laguna Niguel,2023-06-28T00:00:00Z,1,0.017986,Flowing,Yes,None - Flow Infiltrates or Outfall is Dry,Priority,22,1990,Verified,0.003197,NA,NA,33.51221718,-117.71674797
I01-11010-1,Laguna Beach,2023-06-07T00:00:00Z,1,0.044262,Flowing,Yes,Direct Connection,Priority,57,7262,Verified,0.123529,0.091,Yes,33.54416454,-117.78341193
I01-11010-1,Laguna Beach,2023-09-06T00:00:00Z,1,0.044262,Flowing,Yes,Direct Connection,Priority,57,NA,Verified,0.05,NA,Yes,33.54416454,-117.78341193
L01-218-3,Rancho Santa Margarita,2023-06-13T00:00:00Z,1,NA,Pooled or Ponded,Yes,Direct Connection,Not A Priority,NA,NA,Verified,NA,NA,NA,33.6382812,-117.56728188
L01-218-3,Rancho Santa Margarita,2023-08-10T00:00:00Z,1,NA,Pooled or Ponded,Yes,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.6382812,-117.56728188
LC05-11017-1,Laguna Beach,2023-08-14T00:00:00Z,1,0,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.51296498,-117.75533836
LC05-11017-1,Laguna Beach,2023-07-06T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.51296498,-117.75533836
SC07-079-4,San Clemente,2023-09-01T00:00:00Z,1,0.029587,Flowing,Yes,Direct Connection,Not A Priority,NA,9950,Verified,0.211144,NA,NA,33.4250565,-117.62611873
SC07-079-4,San Clemente,2023-05-24T00:00:00Z,1,0.029587,Flowing,Yes,Direct Connection,Not A Priority,NA,10510,Verified,0.006557,NA,NA,33.4250565,-117.62611873
L01-728-5 (L01-DP),Dana Point,2023-05-09T00:00:00Z,1,0.011925,Flowing,Yes,Direct Connection,Priority,22,2797,Verified,0.019048,NA,Yes,33.46822415,-117.68222336
L01-728-5 (L01-DP),Dana Point,2023-09-06T00:00:00Z,1,0.011925,Flowing,Yes,None - Flow Infiltrates or Outfall is Dry,Priority,22,1486,Verified,0.016,NA,Yes,33.46822415,-117.68222336
L01-728-5 (L01-DP),Dana Point,2023-08-15T00:00:00Z,1,0.011925,Flowing,Yes,None - Flow Infiltrates or Outfall is Dry,Priority,22,1961,Verified,0.006532,0.003,Yes,33.46822415,-117.68222336
L01-728-5 (L01-DP),Dana Point,2023-06-21T00:00:00Z,1,0.011925,Flowing,Yes,None - Flow Infiltrates or Outfall is Dry,Priority,22,NA,Verified,0.003,0.002,Yes,33.46822415,-117.68222336
L01-728-5 (L01-DP),Dana Point,2023-01-10T00:00:00Z,2,0.011925,Flowing,Yes,Direct Connection,Priority,22,936,Verified,NA,NA,Yes,33.46822415,-117.68222336
M02-061-7,San Clemente,2023-09-07T00:00:00Z,1,0.5,NA,Yes,NA,NA,NA,NA,Removed From Inventory,NA,NA,NA,33.433376,-117.631307
L03-418-3,Laguna Niguel,2023-06-27T00:00:00Z,1,7.22e-4,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.55476752,-117.67596107
L03-708-13,Laguna Niguel,2023-09-01T00:00:00Z,1,0.056238,Flowing,Yes,Direct Connection,Priority,37,1814,Verified,0.141667,NA,NA,33.5646113,-117.67380024
L03-708-13,Laguna Niguel,2023-06-27T00:00:00Z,1,0.056238,Flowing,Yes,Direct Connection,Priority,37,1404,Verified,0.122892,NA,NA,33.5646113,-117.67380024
K01-12159-3,Dana Point,2023-06-21T00:00:00Z,1,0.02149,Flowing,Yes,Direct Connection,Priority,43,5133,Verified,0.022275,0.018,Yes,33.48259382,-117.72039805
K01-12159-3,Dana Point,2023-08-15T00:00:00Z,1,0.02149,Flowing,Yes,Direct Connection,Priority,43,4995,Verified,0.020687,0.014,Yes,33.48259382,-117.72039805
L01-404-2,Orange Co,2023-06-27T00:00:00Z,1,0.056201,Flowing,Yes,Undetermined,NA,NA,2951,Verified,0.028916,0.016,NA,33.56345111,-117.58552269
L01-404-2,Orange Co,2023-08-15T00:00:00Z,1,0.056201,Flowing,Yes,Direct Connection,NA,NA,2081,Verified,0.03135,0.032,NA,33.56345111,-117.58552269
M02-085-2,San Clemente,2023-06-15T00:00:00Z,1,0.263549,Flowing,Yes,Direct Connection,Priority,33,3063,Verified,0.238806,NA,Yes,33.45804389,-117.59425001
M02-085-2,San Clemente,2023-08-30T00:00:00Z,1,0.263549,Flowing,Yes,Direct Connection,Priority,33,1156,Verified,0.454673,NA,Yes,33.45804389,-117.59425001
M02-085-2,San Clemente,2023-09-07T00:00:00Z,1,0.263549,Flowing,Yes,Direct Connection,Priority,33,1260,Verified,1.026518,NA,Yes,33.45804389,-117.59425001
J03-9368-2 (J03TBN2),Laguna Niguel,2023-06-27T00:00:00Z,1,0.02678,Flowing,Yes,NA,Priority,49,5670,Verified,0.069652,NA,NA,33.5401077,-117.69538268
J03-9368-2 (J03TBN2),Laguna Niguel,2023-09-01T00:00:00Z,1,0.02678,Flowing,Yes,Direct Connection,Priority,49,2592,Verified,0.042857,NA,NA,33.5401077,-117.69538268
J03-9368-2 (J03TBN2),Laguna Niguel,2023-04-27T00:00:00Z,1,0.02678,Flowing,Yes,NA,Priority,49,NA,Verified,0.004178,0.012,NA,33.5401077,-117.69538268
J01-9273-1,Laguna Woods,2023-04-25T00:00:00Z,1,0.001426,Pooled or Ponded,Yes,NA,Not A Priority,NA,NA,Verified,NA,NA,Yes,33.59989171,-117.70736544
J01-9273-1,Laguna Woods,2022-12-20T00:00:00Z,1,0.001426,Pooled or Ponded,Yes,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,Yes,33.59989171,-117.70736544
J01-9273-1,Laguna Woods,2022-12-12T00:00:00Z,2,0.001426,Flowing,Yes,Direct Connection,Not A Priority,NA,234,Verified,NA,NA,Yes,33.59989171,-117.70736544
J01-9273-1,Laguna Woods,2023-08-03T00:00:00Z,1,0.001426,Flowing,Yes,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,6246,Verified,0.004439,0.004,Yes,33.59989171,-117.70736544
J01-9273-1,Laguna Woods,2023-05-18T00:00:00Z,1,0.001426,Pooled or Ponded,Yes,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,Yes,33.59989171,-117.70736544
L01-724-4 (L01P03),San Juan Capistrano,2023-08-16T00:00:00Z,1,0.135838,Flowing,Yes,Direct Connection,Priority,40,4152,Verified,0.241015,0.052,Yes,33.4847041,-117.675358
L01-724-4 (L01P03),San Juan Capistrano,2023-06-08T00:00:00Z,1,0.135838,Flowing,Yes,Direct Connection,Priority,40,4004,Verified,0.217582,0.072,Yes,33.4847041,-117.675358
L01-724-4 (L01P03),San Juan Capistrano,2023-01-10T00:00:00Z,2,0.135838,NA,Yes,Direct Connection,Priority,40,1428,Verified,NA,NA,Yes,33.4847041,-117.675358
L01-726-7,Dana Point,2023-06-06T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.47686584,-117.67845403
L01-726-7,Dana Point,2023-08-08T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.47686584,-117.67845403
L02-541-6,San Juan Capistrano,2023-06-06T00:00:00Z,1,0.002091,Pooled or Ponded,Yes,Direct Connection,Priority,34,NA,Verified,NA,NA,NA,33.49978079,-117.66610487
L02-541-6,San Juan Capistrano,2023-08-08T00:00:00Z,1,0.002091,Flowing,Yes,Direct Connection,Priority,34,9560,Verified,NA,NA,NA,33.49978079,-117.66610487
J03-9216-5,Laguna Niguel,2023-09-01T00:00:00Z,1,NA,Pooled or Ponded,Yes,None - Flow Infiltrates or Outfall is Dry,NA,NA,NA,Verified,NA,NA,NA,33.5281727,-117.70977013
J03-9216-5,Laguna Niguel,2023-06-27T00:00:00Z,1,NA,Pooled or Ponded,Yes,NA,NA,NA,NA,Verified,NA,NA,NA,33.5281727,-117.70977013
I00-11453-1,Laguna Beach,2023-08-14T00:00:00Z,1,0.013896,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.53709679,-117.78051537
I00-11453-1,Laguna Beach,2023-07-06T00:00:00Z,1,0.013896,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.53709679,-117.78051537
M02-028-2 (M02P08),San Clemente,2023-08-01T00:00:00Z,1,0.040333,Pooled or Ponded,Yes,Undetermined,Not A Priority,NA,NA,Verified,NA,NA,NA,33.46680966,-117.58174343
M02-028-2 (M02P08),San Clemente,2023-05-23T00:00:00Z,1,0.040333,Pooled or Ponded,Yes,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.46680966,-117.58174343
L02-166-1 (L02PXX),Rancho Santa Margarita,2023-08-10T00:00:00Z,1,0.041916,Other - See Comments,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.6364723,-117.6196135
L02-166-1 (L02PXX),Rancho Santa Margarita,2023-06-12T00:00:00Z,1,0.041916,Flowing,Unknown,Direct Connection,Not A Priority,NA,3250,Verified,NA,0.01,NA,33.6364723,-117.6196135
K01-12177-1 (K01P07),Laguna Niguel,2023-08-10T00:00:00Z,1,0.254271,Flowing,Yes,Direct Connection,Priority,77,1804,Verified,0.36,0.101,Yes,33.50860089,-117.70738067
K01-12177-1 (K01P07),Laguna Niguel,2023-05-23T00:00:00Z,1,0.254271,Flowing,Yes,Undetermined,Priority,77,2584,Verified,0.276647,0.071,Yes,33.50860089,-117.70738067
L01-471-1,Orange Co,2023-08-14T00:00:00Z,1,0.00661,Flowing,Unknown,Partial - Significant Distance,NA,NA,2546,Verified,0.051173,NA,NA,33.52557232,-117.59730639
L01-471-1,Orange Co,2023-05-30T00:00:00Z,1,0.00661,Flowing,Unknown,None - Flow Infiltrates or Outfall is Dry,NA,NA,2838,Verified,0.009167,NA,NA,33.52557232,-117.59730639
L02-401-1,Orange Co,2023-09-25T00:00:00Z,1,0,Pooled or Ponded,Yes,Direct Connection,Not A Priority,NA,NA,Verified,NA,NA,NA,33.56202999,-117.65235518
L02-401-1,Orange Co,2023-05-15T00:00:00Z,1,0,Pooled or Ponded,Yes,Direct Connection,Not A Priority,NA,NA,Verified,NA,NA,NA,33.56202999,-117.65235518
L01-458-1,Orange Co,2023-05-30T00:00:00Z,1,6.75e-4,Flowing,Unknown,Undetermined,Not A Priority,NA,262,Verified,NA,NA,NA,33.5249855,-117.61511696
L01-458-1,Orange Co,2023-08-14T00:00:00Z,1,6.75e-4,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.5249855,-117.61511696
J01-9377-2 (J01TBN8),Lake Forest,2023-09-26T00:00:00Z,1,4.2e-5,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.66001815,-117.65341104
J01-9377-2 (J01TBN8),Lake Forest,2023-07-27T00:00:00Z,1,4.2e-5,Pooled or Ponded,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.66001815,-117.65341104
SC11-035-2d,Dana Point,2023-08-03T00:00:00Z,1,0,Dry,Unknown,NA,NA,NA,NA,Verified,NA,NA,NA,33.45863064,-117.67399502
SC11-035-2d,Dana Point,2023-05-25T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,NA,NA,NA,Verified,NA,NA,NA,33.45863064,-117.67399502
J01-10012-3,Mission Viejo,2023-07-13T00:00:00Z,1,0,Dry,Unknown,Undetermined,Not A Priority,NA,NA,Verified,NA,NA,NA,33.66921793,-117.62696238
M01-038-3,San Clemente,2023-08-01T00:00:00Z,1,0.005304,Flowing,Yes,NA,NA,NA,NA,Verified,NA,NA,NA,33.46498894,-117.63926154
M01-038-3,San Clemente,2023-05-23T00:00:00Z,1,0.005304,NA,Yes,Undetermined,NA,NA,NA,Verified,NA,NA,NA,33.46498894,-117.63926154
L05-503-1,San Juan Capistrano,2023-06-08T00:00:00Z,1,0.083576,Flowing,Yes,Direct Connection,Priority,53,4066,Verified,0.066667,NA,Yes,33.510673,-117.657309
L05-503-1,San Juan Capistrano,2023-08-16T00:00:00Z,1,0.083576,Flowing,Yes,Direct Connection,Priority,53,3626,Verified,0.25527300000000003,NA,Yes,33.510673,-117.657309
I00-11437-1,Laguna Beach,2023-09-06T00:00:00Z,1,0.126,Flowing,Yes,Undetermined,Priority,48,NA,Verified,0.19,NA,Yes,33.53349571,-117.77025471
I00-11437-1,Laguna Beach,2023-06-07T00:00:00Z,1,0.126,Flowing,Yes,Undetermined,Priority,48,9184,Verified,0.18,NA,Yes,33.53349571,-117.77025471
J03-9234-5,Laguna Niguel,2023-08-30T00:00:00Z,1,0.012591,Pooled or Ponded,Yes,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.51976015,-117.7070197
J03-9234-5,Laguna Niguel,2023-06-28T00:00:00Z,1,0.012591,NA,Yes,Undetermined,Not A Priority,NA,2046,Verified,0.010824,NA,NA,33.51976015,-117.7070197
M01-050-4 (M01@CGV),San Clemente,2023-08-02T00:00:00Z,1,0.062131,Flowing,Yes,Direct Connection,Priority,62,3355,Verified,0.166667,NA,NA,33.44580832,-117.64415031
M01-050-4 (M01@CGV),San Clemente,2023-05-23T00:00:00Z,1,0.062131,Flowing,Yes,Direct Connection,Priority,62,11060,Verified,0.023136,NA,NA,33.44580832,-117.64415031
L03-455-7,Laguna Niguel,2023-06-29T00:00:00Z,1,0.052896,Flowing,Yes,Direct Connection,Priority,56,8150,Verified,NA,0.004,NA,33.54509046,-117.67466643
L03-455-7,Laguna Niguel,2023-08-31T00:00:00Z,1,0.052896,Flowing,Yes,Direct Connection,Priority,56,7010,Verified,0.023762,NA,NA,33.54509046,-117.67466643
J03-9215-3,Laguna Niguel,2023-09-01T00:00:00Z,1,0.04731,Flowing,Yes,Direct Connection,Priority,51,6038,Verified,0.107143,NA,NA,33.53410231,-117.70157479
J03-9215-3,Laguna Niguel,2023-04-26T00:00:00Z,1,0.04731,Flowing,Yes,NA,Priority,51,NA,Verified,0.00453,NA,NA,33.53410231,-117.70157479
J03-9215-3,Laguna Niguel,2023-06-27T00:00:00Z,1,0.04731,Flowing,Yes,NA,Priority,51,5916,Verified,0.173684,NA,NA,33.53410231,-117.70157479
L01-747-2,San Juan Capistrano,2023-06-05T00:00:00Z,1,0.026835,Flowing,Yes,Undetermined,Not A Priority,NA,4060,Verified,0.022706,NA,NA,33.51061235,-117.63301176
L01-747-2,San Juan Capistrano,2023-08-09T00:00:00Z,1,0.026835,Flowing,Yes,Undetermined,Not A Priority,NA,4518,Verified,0.0625,NA,NA,33.51061235,-117.63301176
LC01-11480-1,Orange Co,2023-09-07T00:00:00Z,1,NA,Flowing,Yes,Undetermined,Not A Priority,NA,7410,Verified,NA,NA,NA,33.5610309,-117.82145382
LC01-11480-1,Orange Co,2023-05-09T00:00:00Z,1,NA,Flowing,Yes,Direct Connection,Not A Priority,NA,7511,Verified,NA,NA,NA,33.5610309,-117.82145382
L03-316-1,Mission Viejo,2023-09-26T00:00:00Z,1,0.036202,Flowing,Yes,NA,Priority,59,2240,Verified,0.008129,0.003,NA,33.59093498,-117.65966805
L03-316-1,Mission Viejo,2023-07-13T00:00:00Z,1,0.036202,Flowing,Yes,Partial - Significant Distance,Priority,59,2810,Verified,0.001286,0,NA,33.59093498,-117.65966805
J07-9110-3,Mission Viejo,2023-04-25T00:00:00Z,1,0.010083,Flowing,Yes,NA,Priority,43,NA,Verified,0.015624,NA,NA,33.63962029,-117.65927591
J07-9110-3,Mission Viejo,2023-07-17T00:00:00Z,1,0.010083,Flowing,Yes,Direct Connection,Priority,43,1082,Verified,NA,0,NA,33.63962029,-117.65927591
J07-9110-3,Mission Viejo,2023-08-28T00:00:00Z,1,0.010083,Flowing,Yes,Direct Connection,Priority,43,952,Verified,0.004258,NA,NA,33.63962029,-117.65927591
L01-733-2,Orange Co,2023-05-31T00:00:00Z,1,0.113928,Pooled or Ponded,Yes,NA,Priority,55,NA,Verified,NA,NA,NA,33.62048952,-117.58270693
L01-733-2,Orange Co,2023-08-15T00:00:00Z,1,0.113928,Flowing,Yes,Direct Connection,Priority,55,NA,Verified,NA,NA,NA,33.62048952,-117.58270693
L03-418-2,Laguna Niguel,2023-09-01T00:00:00Z,1,0.006795,Other - See Comments,Unknown,Direct Connection,Not A Priority,NA,3060,Verified,0.00125,NA,NA,33.55409343,-117.67599109
L03-418-2,Laguna Niguel,2023-06-27T00:00:00Z,1,0.006795,NA,Unknown,NA,Not A Priority,NA,4630,Verified,NA,NA,NA,33.55409343,-117.67599109
L01-242-1 (L07P16),Orange Co,2023-05-31T00:00:00Z,1,NA,Pooled or Ponded,Yes,Undetermined,Not A Priority,NA,1581,Verified,NA,NA,NA,33.61466784,-117.58256314
L01-242-1 (L07P16),Orange Co,2023-08-15T00:00:00Z,1,NA,Pooled or Ponded,Yes,Undetermined,Not A Priority,NA,NA,Verified,NA,NA,NA,33.61466784,-117.58256314
L01-372-1,Orange Co,2023-08-17T00:00:00Z,1,0.007224,Pooled or Ponded,Yes,Partial - Significant Distance,Not A Priority,NA,NA,Verified,NA,NA,NA,33.56873885,-117.58537899
L01-372-1,Orange Co,2023-06-01T00:00:00Z,1,0.007224,Pooled or Ponded,Yes,Undetermined,Not A Priority,NA,NA,Verified,NA,NA,NA,33.56873885,-117.58537899
J01-10006-3,Lake Forest,2023-07-27T00:00:00Z,1,0.120528,Flowing,Yes,Partial - Significant Distance,NA,NA,1522,Verified,0.205586,NA,NA,33.62962196,-117.68029293
J01-10006-3,Lake Forest,2023-09-25T00:00:00Z,1,0.120528,Flowing,Yes,None - Flow Infiltrates or Outfall is Dry,NA,NA,2009,Verified,NA,NA,NA,33.62962196,-117.68029293
I01-11487-2,Laguna Beach,2023-07-06T00:00:00Z,1,0.008375,Pooled or Ponded,Yes,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.54099301,-117.78352033
I01-11487-2,Laguna Beach,2023-08-14T00:00:00Z,1,0.008375,Pooled or Ponded,Yes,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.54099301,-117.78352033
I01-11023-2,Laguna Beach,2023-09-20T00:00:00Z,1,2.04e-4,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.55023025,-117.77958663
I01-11023-2,Laguna Beach,2023-07-07T00:00:00Z,1,2.04e-4,Other - See Comments,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.55023025,-117.77958663
SC07-079-5,San Clemente,2023-09-01T00:00:00Z,1,0.201763,Flowing,Unknown,Direct Connection,Not A Priority,NA,1052,Verified,1.193182,NA,NA,33.42428978,-117.62528886
SC07-079-5,San Clemente,2023-05-24T00:00:00Z,1,0.201763,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.42428978,-117.62528886
J07-9022-1,Mission Viejo,2023-09-26T00:00:00Z,1,0.004493,Flowing,Yes,Direct Connection,Priority,41,1624,Verified,0.001125,0.001,NA,33.62678091,-117.67477248
J07-9022-1,Mission Viejo,2023-08-28T00:00:00Z,1,0.004493,NA,Yes,NA,Priority,41,NA,Verified,NA,NA,NA,33.62678091,-117.67477248
J07-9022-1,Mission Viejo,2023-07-27T00:00:00Z,1,0.004493,Flowing,Yes,Partial - Significant Distance,Priority,41,2330,Verified,0.018,0.006,NA,33.62678091,-117.67477248
L01-399-2,Orange Co,2023-08-17T00:00:00Z,1,0.001,Other - See Comments,Unknown,NA,NA,NA,NA,Verified,NA,NA,NA,33.56270889,-117.54673284
L01-517-8,San Juan Capistrano,2023-06-05T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,NA,NA,NA,Verified,NA,NA,NA,33.518737,-117.6245
L01-517-8,San Juan Capistrano,2023-08-09T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,NA,NA,NA,Verified,NA,NA,NA,33.518737,-117.6245
L01-261-1,Orange Co,2023-08-15T00:00:00Z,1,0.008361,Flowing,Yes,Direct Connection,Priority,38,1068,Verified,0.001535,NA,NA,33.6130471,-117.58359264
L01-261-1,Orange Co,2023-05-31T00:00:00Z,1,0.008361,Flowing,Yes,Direct Connection,Priority,38,1212,Verified,0.017778,NA,NA,33.6130471,-117.58359264
L03-316-4,Mission Viejo,2023-06-26T00:00:00Z,1,0.019996,Flowing,Yes,Direct Connection,Priority,43,3631,Verified,0.00225,0.001,NA,33.59616259,-117.65608011
L03-316-4,Mission Viejo,2023-09-26T00:00:00Z,1,0.019996,Flowing,Yes,NA,Priority,43,1990,Verified,0.004,0.006,NA,33.59616259,-117.65608011
J01-9224-1 (J01P24),Laguna Niguel,2023-07-18T00:00:00Z,1,0.033535,Flowing,Yes,Direct Connection,Priority,62,4211,Verified,0.007015,0.005,Yes,33.55648201,-117.71779825
J01-9224-1 (J01P24),Laguna Niguel,2023-04-26T00:00:00Z,1,0.033535,Flowing,Yes,NA,Priority,62,NA,Verified,0.126168,0.006,Yes,33.55648201,-117.71779825
J01-9224-1 (J01P24),Laguna Niguel,2023-08-08T00:00:00Z,1,0.033535,Flowing,Yes,Direct Connection,Priority,62,3407,Verified,0.009143,0.004,Yes,33.55648201,-117.71779825
