Station,Sample Type,Parameter,Qualifier,ResultAvg,Units
L01-404-1,Total,Methyl Parathion,<,1,ng/L
L01-340-1,Total,Methyl Parathion,<,1,ng/L
L05-489-3,Total,Methyl Parathion,<,1,ng/L
L05-049-1,Total,Methyl Parathion,<,1,ng/L
L02-374-1 (L02P50),Total,Methyl Parathion,<,1,ng/L
L01-404-1,Dissolved,Methyl Parathion,NA,0,ng/L
L01-340-1,Dissolved,Methyl Parathion,NA,0,ng/L
L05-489-3,Dissolved,Methyl Parathion,NA,0,ng/L
L05-049-1,Dissolved,Methyl Parathion,NA,0,ng/L
L02-374-1 (L02P50),Dissolved,Methyl Parathion,NA,0,ng/L
J01-9992-1 (J01P27),Total,Methyl Parathion,<,0.6666666666666666,ng/L
J01-9131-1 (J01P28),Total,Methyl Parathion,<,1,ng/L
J01-9007-1 (J02P05),Total,Methyl Parathion,<,0.6666666666666666,ng/L
J01-9992-1 (J01P27),Dissolved,Methyl Parathion,NA,0,ng/L
J01-9131-1 (J01P28),Dissolved,Methyl Parathion,NA,0,ng/L
J01-9007-1 (J02P05),Dissolved,Methyl Parathion,NA,0,ng/L
J06-9079-1 (J06P03),Total,Methyl Parathion,<,1,ng/L
J06-10011-1 (J06P01),Total,Methyl Parathion,<,1,ng/L
J01-9082-2,Total,Methyl Parathion,<,1,ng/L
J06-9079-1 (J06P03),Dissolved,Methyl Parathion,NA,0,ng/L
J06-10011-1 (J06P01),Dissolved,Methyl Parathion,NA,0,ng/L
J01-9082-2,Dissolved,Methyl Parathion,NA,0,ng/L
L01-726-5,Total,Methyl Parathion,<,1,ng/L
L01-728-5 (L01-DP),Total,Methyl Parathion,<,1,ng/L
K01-12126-1 (K01S01),Total,Methyl Parathion,<,1,ng/L
K01-12159-3,Total,Methyl Parathion,<,1,ng/L
K01-12159-2,Total,Methyl Parathion,<,1,ng/L
L01-726-5,Dissolved,Methyl Parathion,NA,0,ng/L
L01-728-5 (L01-DP),Dissolved,Methyl Parathion,NA,0,ng/L
K01-12126-1 (K01S01),Dissolved,Methyl Parathion,NA,0,ng/L
K01-12159-3,Dissolved,Methyl Parathion,NA,0,ng/L
K01-12159-2,Dissolved,Methyl Parathion,NA,0,ng/L
L05-503-1,Total,Methyl Parathion,<,1,ng/L
L01-724-4 (L01P03),Total,Methyl Parathion,<,1,ng/L
L01-724-1 (L01S01),Total,Methyl Parathion,<,1,ng/L
L05-503-1,Dissolved,Methyl Parathion,NA,0,ng/L
L01-724-4 (L01P03),Dissolved,Methyl Parathion,NA,0,ng/L
L01-724-1 (L01S01),Dissolved,Methyl Parathion,NA,0,ng/L
M01-042-1 (M01S01),Total,Methyl Parathion,<,0.6666666666666666,ng/L
M02-032-1,Total,Methyl Parathion,<,0.6666666666666666,ng/L
SC1-2,Total,Methyl Parathion,<,0.6666666666666666,ng/L
M02-085-1 (M02P06),Total,Methyl Parathion,<,0.6666666666666666,ng/L
M02-085-2,Total,Methyl Parathion,<,0.6666666666666666,ng/L
M01-042-1 (M01S01),Dissolved,Methyl Parathion,NA,0,ng/L
M02-032-1,Dissolved,Methyl Parathion,NA,0,ng/L
SC1-2,Dissolved,Methyl Parathion,NA,0,ng/L
M02-085-1 (M02P06),Dissolved,Methyl Parathion,NA,0,ng/L
M02-085-2,Dissolved,Methyl Parathion,NA,0,ng/L
I01-11010-1,Total,Methyl Parathion,<,1,ng/L
I00-11437-1,Total,Methyl Parathion,<,1,ng/L
I01-11010-1,Dissolved,Methyl Parathion,NA,0,ng/L
I00-11437-1,Dissolved,Methyl Parathion,NA,0,ng/L
L02-246-1 (L11P01),Total,Methyl Parathion,<,0.6666666666666666,ng/L
L02-641-1,Total,Methyl Parathion,<,0.6666666666666666,ng/L
L02-641-2,Total,Methyl Parathion,<,0.6666666666666666,ng/L
L01-731-1 (L08TBN2),Total,Methyl Parathion,<,1,ng/L
L02-166-3 (L02P26),Total,Methyl Parathion,<,0.6666666666666666,ng/L
L02-246-1 (L11P01),Dissolved,Methyl Parathion,NA,0,ng/L
L02-641-1,Dissolved,Methyl Parathion,NA,0,ng/L
L02-641-2,Dissolved,Methyl Parathion,NA,0,ng/L
L01-731-1 (L08TBN2),Dissolved,Methyl Parathion,NA,0,ng/L
L02-166-3 (L02P26),Dissolved,Methyl Parathion,NA,0,ng/L
J01-9273-1 (J01ASVM),Total,Methyl Parathion,<,1,ng/L
J01-9273-1 (J01ASVM),Dissolved,Methyl Parathion,NA,0,ng/L
L02-246-1 (L11P01),Total,Methyl Parathion,NA,0.6666666666666666,ng/L
SC1-2,Total,Methyl Parathion,NA,0.6666666666666666,ng/L
L02-641-1,Total,Methyl Parathion,NA,0.6666666666666666,ng/L
L02-641-2,Total,Methyl Parathion,NA,0.6666666666666666,ng/L
L02-166-3 (L02P26),Total,Methyl Parathion,NA,0.6666666666666666,ng/L
J01-9992-1 (J01P27),Total,Methyl Parathion,NA,0.6666666666666666,ng/L
J01-9007-1 (J02P05),Total,Methyl Parathion,NA,0.6666666666666666,ng/L
M02-085-1 (M02P06),Total,Methyl Parathion,NA,0.6666666666666666,ng/L
M02-085-2,Total,Methyl Parathion,NA,0.6666666666666666,ng/L
M02-032-1,Total,Methyl Parathion,NA,0.6666666666666666,ng/L
M01-042-1 (M01S01),Total,Methyl Parathion,NA,0.6666666666666666,ng/L
J01-9377-1,Total,Mevinphos (Phosdrin),<,5,ng/L
J01-10004-1 (J01P01),Total,Mevinphos (Phosdrin),<,5,ng/L
J01-9377-1,Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
J01-10004-1 (J01P01),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
L04-266-5,Total,Mevinphos (Phosdrin),<,5,ng/L
L04-672-1,Total,Mevinphos (Phosdrin),<,5,ng/L
I01-11343-2 (I02P18),Total,Mevinphos (Phosdrin),<,5,ng/L
L04-672-1,Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
L04-266-5,Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
I01-11343-2 (I02P18),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
L03-662-3 (L03P16),Total,Mevinphos (Phosdrin),<,5,ng/L
L03-214-2 (L03P18),Total,Mevinphos (Phosdrin),<,5,ng/L
L03-316-3 (L03P12),Total,Mevinphos (Phosdrin),<,5,ng/L
L03-662-3 (L03P16),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
L03-316-3 (L03P12),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
L03-214-2 (L03P18),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
L03-418-8,Total,Mevinphos (Phosdrin),<,5,ng/L
K01-12177-1 (K01P07),Total,Mevinphos (Phosdrin),<,5,ng/L
K01-12156-4 (SCNK01),Total,Mevinphos (Phosdrin),NA,0,ng/L
J03-9221-1 (J03P02),Total,Mevinphos (Phosdrin),<,5,ng/L
J01-9224-1 (J01P24),Total,Mevinphos (Phosdrin),<,5,ng/L
J01-9224-2 (J01P25),Total,Mevinphos (Phosdrin),<,5,ng/L
L03-418-8,Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
K01-12177-1 (K01P07),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
J03-9221-1 (J03P02),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
J01-9224-1 (J01P24),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
J01-9224-2 (J01P25),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
L01-404-1,Total,Mevinphos (Phosdrin),<,5,ng/L
L01-340-1,Total,Mevinphos (Phosdrin),<,5,ng/L
L05-489-3,Total,Mevinphos (Phosdrin),<,5,ng/L
L05-049-1,Total,Mevinphos (Phosdrin),<,5,ng/L
L02-374-1 (L02P50),Total,Mevinphos (Phosdrin),<,5,ng/L
L01-404-1,Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
L01-340-1,Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
L05-489-3,Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
L05-049-1,Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
L02-374-1 (L02P50),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
J01-9992-1 (J01P27),Total,Mevinphos (Phosdrin),<,3.3333333333333335,ng/L
J01-9131-1 (J01P28),Total,Mevinphos (Phosdrin),<,5,ng/L
J01-9007-1 (J02P05),Total,Mevinphos (Phosdrin),<,3.3333333333333335,ng/L
J01-9992-1 (J01P27),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
J01-9131-1 (J01P28),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
J01-9007-1 (J02P05),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
J06-9079-1 (J06P03),Total,Mevinphos (Phosdrin),<,5,ng/L
J06-10011-1 (J06P01),Total,Mevinphos (Phosdrin),<,5,ng/L
J01-9082-2,Total,Mevinphos (Phosdrin),<,5,ng/L
J06-9079-1 (J06P03),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
J06-10011-1 (J06P01),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
J01-9082-2,Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
L01-726-5,Total,Mevinphos (Phosdrin),<,5,ng/L
L01-728-5 (L01-DP),Total,Mevinphos (Phosdrin),<,5,ng/L
K01-12126-1 (K01S01),Total,Mevinphos (Phosdrin),<,5,ng/L
K01-12159-3,Total,Mevinphos (Phosdrin),<,5,ng/L
K01-12159-2,Total,Mevinphos (Phosdrin),<,5,ng/L
L01-726-5,Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
L01-728-5 (L01-DP),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
K01-12126-1 (K01S01),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
K01-12159-3,Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
K01-12159-2,Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
L05-503-1,Total,Mevinphos (Phosdrin),<,5,ng/L
L01-724-4 (L01P03),Total,Mevinphos (Phosdrin),<,5,ng/L
L01-724-1 (L01S01),Total,Mevinphos (Phosdrin),<,5,ng/L
L05-503-1,Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
L01-724-4 (L01P03),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
L01-724-1 (L01S01),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
M01-042-1 (M01S01),Total,Mevinphos (Phosdrin),<,3.3333333333333335,ng/L
M02-032-1,Total,Mevinphos (Phosdrin),<,3.3333333333333335,ng/L
SC1-2,Total,Mevinphos (Phosdrin),<,3.3333333333333335,ng/L
M02-085-1 (M02P06),Total,Mevinphos (Phosdrin),<,3.3333333333333335,ng/L
M02-085-2,Total,Mevinphos (Phosdrin),<,3.3333333333333335,ng/L
M01-042-1 (M01S01),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
M02-032-1,Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
SC1-2,Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
M02-085-1 (M02P06),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
M02-085-2,Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
I01-11010-1,Total,Mevinphos (Phosdrin),<,5,ng/L
I00-11437-1,Total,Mevinphos (Phosdrin),<,5,ng/L
I01-11010-1,Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
I00-11437-1,Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
L02-246-1 (L11P01),Total,Mevinphos (Phosdrin),<,3.3333333333333335,ng/L
L02-641-1,Total,Mevinphos (Phosdrin),<,3.3333333333333335,ng/L
L02-641-2,Total,Mevinphos (Phosdrin),<,3.3333333333333335,ng/L
L01-731-1 (L08TBN2),Total,Mevinphos (Phosdrin),<,5,ng/L
L02-166-3 (L02P26),Total,Mevinphos (Phosdrin),<,3.3333333333333335,ng/L
L02-246-1 (L11P01),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
L02-641-1,Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
L02-641-2,Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
L01-731-1 (L08TBN2),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
L02-166-3 (L02P26),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
J01-9273-1 (J01ASVM),Total,Mevinphos (Phosdrin),<,5,ng/L
J01-9273-1 (J01ASVM),Dissolved,Mevinphos (Phosdrin),NA,0,ng/L
L02-246-1 (L11P01),Total,Mevinphos (Phosdrin),NA,3.3333333333333335,ng/L
SC1-2,Total,Mevinphos (Phosdrin),NA,3.3333333333333335,ng/L
L02-641-1,Total,Mevinphos (Phosdrin),NA,3.3333333333333335,ng/L
L02-641-2,Total,Mevinphos (Phosdrin),NA,3.3333333333333335,ng/L
L02-166-3 (L02P26),Total,Mevinphos (Phosdrin),NA,3.3333333333333335,ng/L
J01-9992-1 (J01P27),Total,Mevinphos (Phosdrin),NA,3.3333333333333335,ng/L
J01-9007-1 (J02P05),Total,Mevinphos (Phosdrin),NA,3.3333333333333335,ng/L
M02-085-1 (M02P06),Total,Mevinphos (Phosdrin),NA,3.3333333333333335,ng/L
M02-085-2,Total,Mevinphos (Phosdrin),NA,3.3333333333333335,ng/L
M02-032-1,Total,Mevinphos (Phosdrin),NA,3.3333333333333335,ng/L
M01-042-1 (M01S01),Total,Mevinphos (Phosdrin),NA,3.3333333333333335,ng/L
J01-9377-1,Total,Mirex,<,2.5,ng/L
J01-10004-1 (J01P01),Total,Mirex,<,2.5,ng/L
J01-9377-1,Dissolved,Mirex,NA,0,ng/L
J01-10004-1 (J01P01),Dissolved,Mirex,NA,0,ng/L
L04-266-5,Total,Mirex,<,2.5,ng/L
L04-672-1,Total,Mirex,<,2.5,ng/L
I01-11343-2 (I02P18),Total,Mirex,<,2.5,ng/L
L04-672-1,Dissolved,Mirex,NA,0,ng/L
L04-266-5,Dissolved,Mirex,NA,0,ng/L
I01-11343-2 (I02P18),Dissolved,Mirex,NA,0,ng/L
L03-662-3 (L03P16),Total,Mirex,<,2.5,ng/L
L03-214-2 (L03P18),Total,Mirex,<,2.5,ng/L
L03-316-3 (L03P12),Total,Mirex,<,2.5,ng/L
L03-662-3 (L03P16),Dissolved,Mirex,NA,0,ng/L
L03-316-3 (L03P12),Dissolved,Mirex,NA,0,ng/L
L03-214-2 (L03P18),Dissolved,Mirex,NA,0,ng/L
L03-418-8,Total,Mirex,<,2.5,ng/L
K01-12177-1 (K01P07),Total,Mirex,<,2.5,ng/L
K01-12156-4 (SCNK01),Total,Mirex,NA,0,ng/L
J03-9221-1 (J03P02),Total,Mirex,<,2.5,ng/L
J01-9224-1 (J01P24),Total,Mirex,<,2.5,ng/L
J01-9224-2 (J01P25),Total,Mirex,<,2.5,ng/L
L03-418-8,Dissolved,Mirex,NA,0,ng/L
K01-12177-1 (K01P07),Dissolved,Mirex,NA,0,ng/L
J03-9221-1 (J03P02),Dissolved,Mirex,NA,0,ng/L
J01-9224-1 (J01P24),Dissolved,Mirex,NA,0,ng/L
J01-9224-2 (J01P25),Dissolved,Mirex,NA,0,ng/L
L01-404-1,Total,Mirex,<,2.5,ng/L
L01-340-1,Total,Mirex,<,2.5,ng/L
L05-489-3,Total,Mirex,<,2.5,ng/L
L05-049-1,Total,Mirex,<,2.5,ng/L
L02-374-1 (L02P50),Total,Mirex,<,2.5,ng/L
L01-404-1,Dissolved,Mirex,NA,0,ng/L
L01-340-1,Dissolved,Mirex,NA,0,ng/L
L05-489-3,Dissolved,Mirex,NA,0,ng/L
L05-049-1,Dissolved,Mirex,NA,0,ng/L
L02-374-1 (L02P50),Dissolved,Mirex,NA,0,ng/L
J01-9992-1 (J01P27),Total,Mirex,<,1.6666666666666667,ng/L
J01-9131-1 (J01P28),Total,Mirex,<,2.5,ng/L
J01-9007-1 (J02P05),Total,Mirex,<,1.6666666666666667,ng/L
J01-9992-1 (J01P27),Dissolved,Mirex,NA,0,ng/L
J01-9131-1 (J01P28),Dissolved,Mirex,NA,0,ng/L
J01-9007-1 (J02P05),Dissolved,Mirex,NA,0,ng/L
J06-9079-1 (J06P03),Total,Mirex,<,2.5,ng/L
J06-10011-1 (J06P01),Total,Mirex,<,2.5,ng/L
J01-9082-2,Total,Mirex,<,2.5,ng/L
J06-9079-1 (J06P03),Dissolved,Mirex,NA,0,ng/L
J06-10011-1 (J06P01),Dissolved,Mirex,NA,0,ng/L
J01-9082-2,Dissolved,Mirex,NA,0,ng/L
L01-726-5,Total,Mirex,<,2.5,ng/L
L01-728-5 (L01-DP),Total,Mirex,<,2.5,ng/L
K01-12126-1 (K01S01),Total,Mirex,<,2.5,ng/L
K01-12159-3,Total,Mirex,<,2.5,ng/L
K01-12159-2,Total,Mirex,<,2.5,ng/L
L01-726-5,Dissolved,Mirex,NA,0,ng/L
L01-728-5 (L01-DP),Dissolved,Mirex,NA,0,ng/L
K01-12126-1 (K01S01),Dissolved,Mirex,NA,0,ng/L
K01-12159-3,Dissolved,Mirex,NA,0,ng/L
K01-12159-2,Dissolved,Mirex,NA,0,ng/L
L05-503-1,Total,Mirex,<,2.5,ng/L
L01-724-4 (L01P03),Total,Mirex,<,2.5,ng/L
L01-724-1 (L01S01),Total,Mirex,<,2.5,ng/L
L05-503-1,Dissolved,Mirex,NA,0,ng/L
L01-724-4 (L01P03),Dissolved,Mirex,NA,0,ng/L
L01-724-1 (L01S01),Dissolved,Mirex,NA,0,ng/L
M01-042-1 (M01S01),Total,Mirex,<,1.6666666666666667,ng/L
M02-032-1,Total,Mirex,<,1.6666666666666667,ng/L
SC1-2,Total,Mirex,<,1.6666666666666667,ng/L
M02-085-1 (M02P06),Total,Mirex,<,1.6666666666666667,ng/L
M02-085-2,Total,Mirex,<,1.6666666666666667,ng/L
M01-042-1 (M01S01),Dissolved,Mirex,NA,0,ng/L
M02-032-1,Dissolved,Mirex,NA,0,ng/L
SC1-2,Dissolved,Mirex,NA,0,ng/L
M02-085-1 (M02P06),Dissolved,Mirex,NA,0,ng/L
M02-085-2,Dissolved,Mirex,NA,0,ng/L
I01-11010-1,Total,Mirex,<,2.5,ng/L
I00-11437-1,Total,Mirex,<,2.5,ng/L
I01-11010-1,Dissolved,Mirex,NA,0,ng/L
I00-11437-1,Dissolved,Mirex,NA,0,ng/L
L02-246-1 (L11P01),Total,Mirex,<,1.6666666666666667,ng/L
L02-641-1,Total,Mirex,<,1.6666666666666667,ng/L
L02-641-2,Total,Mirex,<,1.6666666666666667,ng/L
L01-731-1 (L08TBN2),Total,Mirex,<,2.5,ng/L
L02-166-3 (L02P26),Total,Mirex,<,1.6666666666666667,ng/L
L02-246-1 (L11P01),Dissolved,Mirex,NA,0,ng/L
L02-641-1,Dissolved,Mirex,NA,0,ng/L
L02-641-2,Dissolved,Mirex,NA,0,ng/L
L01-731-1 (L08TBN2),Dissolved,Mirex,NA,0,ng/L
L02-166-3 (L02P26),Dissolved,Mirex,NA,0,ng/L
J01-9273-1 (J01ASVM),Total,Mirex,<,2.5,ng/L
J01-9273-1 (J01ASVM),Dissolved,Mirex,NA,0,ng/L
L02-246-1 (L11P01),Total,Mirex,NA,1.6666666666666667,ng/L
SC1-2,Total,Mirex,NA,1.6666666666666667,ng/L
L02-641-1,Total,Mirex,NA,1.6666666666666667,ng/L
L02-641-2,Total,Mirex,NA,1.6666666666666667,ng/L
L02-166-3 (L02P26),Total,Mirex,NA,1.6666666666666667,ng/L
J01-9992-1 (J01P27),Total,Mirex,NA,1.6666666666666667,ng/L
J01-9007-1 (J02P05),Total,Mirex,NA,1.6666666666666667,ng/L
M02-085-1 (M02P06),Total,Mirex,NA,1.6666666666666667,ng/L
M02-085-2,Total,Mirex,NA,1.6666666666666667,ng/L
M02-032-1,Total,Mirex,NA,1.6666666666666667,ng/L
M01-042-1 (M01S01),Total,Mirex,NA,1.6666666666666667,ng/L
J01-9377-1,Total,Naphthalene,NA,5.92,ng/L
J01-9377-1,Dissolved,Naphthalene,NA,0,ng/L
J01-10004-1 (J01P01),Dissolved,Naphthalene,NA,0,ng/L
L04-672-1,Dissolved,Naphthalene,NA,0,ng/L
L04-266-5,Dissolved,Naphthalene,NA,0,ng/L
I01-11343-2 (I02P18),Dissolved,Naphthalene,NA,0,ng/L
L03-662-3 (L03P16),Dissolved,Naphthalene,NA,0,ng/L
L03-316-3 (L03P12),Dissolved,Naphthalene,NA,0,ng/L
L03-214-2 (L03P18),Dissolved,Naphthalene,NA,0,ng/L
K01-12156-4 (SCNK01),Total,Naphthalene,NA,0,ng/L
L03-418-8,Dissolved,Naphthalene,NA,0,ng/L
K01-12177-1 (K01P07),Dissolved,Naphthalene,NA,0,ng/L
J03-9221-1 (J03P02),Dissolved,Naphthalene,NA,0,ng/L
J01-9224-1 (J01P24),Dissolved,Naphthalene,NA,0,ng/L
J01-9224-2 (J01P25),Dissolved,Naphthalene,NA,0,ng/L
L01-404-1,Total,Naphthalene,<,2.5,ng/L
L01-340-1,Total,Naphthalene,<,2.5,ng/L
L01-404-1,Dissolved,Naphthalene,NA,0,ng/L
L01-340-1,Dissolved,Naphthalene,NA,0,ng/L
L05-489-3,Dissolved,Naphthalene,NA,0,ng/L
L05-049-1,Dissolved,Naphthalene,NA,0,ng/L
L02-374-1 (L02P50),Dissolved,Naphthalene,NA,0,ng/L
J01-9992-1 (J01P27),Dissolved,Naphthalene,NA,0,ng/L
J01-9131-1 (J01P28),Dissolved,Naphthalene,NA,0,ng/L
J01-9007-1 (J02P05),Dissolved,Naphthalene,NA,0,ng/L
J06-10011-1 (J06P01),Total,Naphthalene,<,2.5,ng/L
J06-9079-1 (J06P03),Dissolved,Naphthalene,NA,0,ng/L
J06-10011-1 (J06P01),Dissolved,Naphthalene,NA,0,ng/L
J01-9082-2,Dissolved,Naphthalene,NA,0,ng/L
L01-726-5,Dissolved,Naphthalene,NA,0,ng/L
L01-728-5 (L01-DP),Dissolved,Naphthalene,NA,0,ng/L
K01-12126-1 (K01S01),Dissolved,Naphthalene,NA,0,ng/L
K01-12159-3,Dissolved,Naphthalene,NA,0,ng/L
K01-12159-2,Dissolved,Naphthalene,NA,0,ng/L
L05-503-1,Dissolved,Naphthalene,NA,0,ng/L
L01-724-4 (L01P03),Dissolved,Naphthalene,NA,0,ng/L
L01-724-1 (L01S01),Dissolved,Naphthalene,NA,0,ng/L
M01-042-1 (M01S01),Dissolved,Naphthalene,NA,0,ng/L
M02-032-1,Dissolved,Naphthalene,NA,0,ng/L
SC1-2,Dissolved,Naphthalene,NA,0,ng/L
M02-085-1 (M02P06),Dissolved,Naphthalene,NA,0,ng/L
M02-085-2,Dissolved,Naphthalene,NA,0,ng/L
I01-11010-1,Dissolved,Naphthalene,NA,0,ng/L
I00-11437-1,Dissolved,Naphthalene,NA,0,ng/L
L02-246-1 (L11P01),Total,Naphthalene,<,1.25,ng/L
L02-641-1,Total,Naphthalene,<,1.25,ng/L
L02-641-2,Total,Naphthalene,<,1.25,ng/L
L01-731-1 (L08TBN2),Total,Naphthalene,<,2.5,ng/L
L02-166-3 (L02P26),Total,Naphthalene,<,1.25,ng/L
L02-246-1 (L11P01),Dissolved,Naphthalene,NA,0,ng/L
L02-641-1,Dissolved,Naphthalene,NA,0,ng/L
L02-641-2,Dissolved,Naphthalene,NA,0,ng/L
L01-731-1 (L08TBN2),Dissolved,Naphthalene,NA,0,ng/L
L02-166-3 (L02P26),Dissolved,Naphthalene,NA,0,ng/L
J01-9224-2 (J01P25),Total,Naphthalene,<,2.5,ng/L
L03-316-3 (L03P12),Total,Naphthalene,<,2.5,ng/L
J01-9273-1 (J01ASVM),Total,Naphthalene,<,2.5,ng/L
J01-9273-1 (J01ASVM),Dissolved,Naphthalene,NA,0,ng/L
J03-9221-1 (J03P02),Total,Naphthalene,<,2.5,ng/L
J01-9082-2,Total,Naphthalene,<,2.5,ng/L
K01-12177-1 (K01P07),Total,Naphthalene,<,2.5,ng/L
L01-726-5,Total,Naphthalene,<,2.5,ng/L
K01-12126-1 (K01S01),Total,Naphthalene,NA,11.9,ng/L
K01-12159-2,Total,Naphthalene,<,2.5,ng/L
L05-489-3,Total,Naphthalene,<,2.5,ng/L
J01-9007-1 (J02P05),Total,Naphthalene,NA,2.965,ng/L
L02-246-1 (L11P01),Total,Naphthalene,NA,1.25,ng/L
SC1-2,Total,Naphthalene,NA,0,ng/L
L02-641-1,Total,Naphthalene,NA,1.25,ng/L
L02-641-2,Total,Naphthalene,NA,1.25,ng/L
L02-166-3 (L02P26),Total,Naphthalene,NA,1.25,ng/L
J01-9992-1 (J01P27),Total,Naphthalene,NA,0,ng/L
J01-9131-1 (J01P28),Total,Naphthalene,<,2.5,ng/L
L03-418-8,Total,Naphthalene,<,2.5,ng/L
M02-085-1 (M02P06),Total,Naphthalene,NA,0,ng/L
M02-085-2,Total,Naphthalene,NA,0,ng/L
M02-032-1,Total,Naphthalene,NA,0,ng/L
M01-042-1 (M01S01),Total,Naphthalene,NA,0,ng/L
J01-9377-1,Total,Phenanthrene,NA,9.02,ng/L
J01-10004-1 (J01P01),Total,Phenanthrene,<,2.5,ng/L
J01-9377-1,Dissolved,Phenanthrene,NA,0,ng/L
J01-10004-1 (J01P01),Dissolved,Phenanthrene,NA,0,ng/L
L04-266-5,Total,Phenanthrene,<,2.5,ng/L
I01-11343-2 (I02P18),Total,Phenanthrene,<,2.5,ng/L
L04-672-1,Dissolved,Phenanthrene,NA,0,ng/L
L04-266-5,Dissolved,Phenanthrene,NA,0,ng/L
I01-11343-2 (I02P18),Dissolved,Phenanthrene,NA,0,ng/L
L03-662-3 (L03P16),Total,Phenanthrene,<,2.5,ng/L
L03-214-2 (L03P18),Total,Phenanthrene,<,2.5,ng/L
L03-316-3 (L03P12),Total,Phenanthrene,<,2.5,ng/L
L03-662-3 (L03P16),Dissolved,Phenanthrene,NA,0,ng/L
L03-316-3 (L03P12),Dissolved,Phenanthrene,NA,0,ng/L
L03-214-2 (L03P18),Dissolved,Phenanthrene,NA,0,ng/L
K01-12177-1 (K01P07),Total,Phenanthrene,<,2.5,ng/L
K01-12156-4 (SCNK01),Total,Phenanthrene,NA,0,ng/L
J03-9221-1 (J03P02),Total,Phenanthrene,<,2.5,ng/L
J01-9224-1 (J01P24),Total,Phenanthrene,<,2.5,ng/L
L03-418-8,Dissolved,Phenanthrene,NA,0,ng/L
K01-12177-1 (K01P07),Dissolved,Phenanthrene,NA,0,ng/L
J03-9221-1 (J03P02),Dissolved,Phenanthrene,NA,0,ng/L
J01-9224-1 (J01P24),Dissolved,Phenanthrene,NA,0,ng/L
J01-9224-2 (J01P25),Dissolved,Phenanthrene,NA,0,ng/L
L01-404-1,Total,Phenanthrene,<,2.5,ng/L
L01-340-1,Total,Phenanthrene,<,2.5,ng/L
L05-489-3,Total,Phenanthrene,<,2.5,ng/L
L02-374-1 (L02P50),Total,Phenanthrene,<,2.5,ng/L
L01-404-1,Dissolved,Phenanthrene,NA,0,ng/L
L01-340-1,Dissolved,Phenanthrene,NA,0,ng/L
L05-489-3,Dissolved,Phenanthrene,NA,0,ng/L
L05-049-1,Dissolved,Phenanthrene,NA,0,ng/L
L02-374-1 (L02P50),Dissolved,Phenanthrene,NA,0,ng/L
J01-9992-1 (J01P27),Total,Phenanthrene,<,1.25,ng/L
J01-9992-1 (J01P27),Dissolved,Phenanthrene,NA,0,ng/L
J01-9131-1 (J01P28),Dissolved,Phenanthrene,NA,0,ng/L
J01-9007-1 (J02P05),Dissolved,Phenanthrene,NA,0,ng/L
J06-9079-1 (J06P03),Total,Phenanthrene,<,2.5,ng/L
J06-10011-1 (J06P01),Total,Phenanthrene,<,2.5,ng/L
J01-9082-2,Total,Phenanthrene,<,2.5,ng/L
