JURISDICTI3,Sample Type,Parameter,ResultJuris,Units
MISSION VIEJO,Dissolved,Total Organic Carbon (TOC),4.475,mg/L
LAGUNA WOODS,Total,Total Organic Carbon (TOC),5.8625,mg/L
LAGUNA WOODS,Dissolved,Total Organic Carbon (TOC),5.8625,mg/L
RANCHO SANTA MARGARITA,Total,Total Organic Carbon (TOC),3.40952380952381,mg/L
RANCHO SANTA MARGARITA,Dissolved,Total Organic Carbon (TOC),3.40952380952381,mg/L
LAGUNA NIGUEL,Total,Total Organic Carbon (TOC),3.79375,mg/L
ALISO VIEJO,Total,Total Organic Carbon (TOC),3.341666666666667,mg/L
LAGUNA NIGUEL,Dissolved,Total Organic Carbon (TOC),3.79375,mg/L
ALISO VIEJO,Dissolved,Total Organic Carbon (TOC),3.341666666666667,mg/L
ORANGE CO,Total,Total Organic Carbon (TOC),3.518452380952381,mg/L
ORANGE CO,Dissolved,Total Organic Carbon (TOC),3.518452380952381,mg/L
LAGUNA HILLS,Total,Total Organic Carbon (TOC),0.725,mg/L
LAGUNA HILLS,Dissolved,Total Organic Carbon (TOC),0.725,mg/L
DANA POINT,Total,Total Organic Carbon (TOC),4.516666666666667,mg/L
SAN JUAN CAPISTRANO,Total,Total Organic Carbon (TOC),3.01875,mg/L
DANA POINT,Dissolved,Total Organic Carbon (TOC),4.516666666666667,mg/L
SAN JUAN CAPISTRANO,Dissolved,Total Organic Carbon (TOC),3.01875,mg/L
SAN CLEMENTE,Total,Total Organic Carbon (TOC),3.3333333333333335,mg/L
SAN CLEMENTE,Dissolved,Total Organic Carbon (TOC),3.3333333333333335,mg/L
LAGUNA BEACH,Total,Total Organic Carbon (TOC),2.125,mg/L
LAGUNA BEACH,Dissolved,Total Organic Carbon (TOC),2.125,mg/L
LAKE FOREST,Total,"Zinc, Total",14.833333333333334,ug/L
MISSION VIEJO,Total,"Zinc, Total",16.75,ug/L
LAKE FOREST,Dissolved,"Zinc, Total",14.833333333333334,ug/L
MISSION VIEJO,Dissolved,"Zinc, Total",16.75,ug/L
LAGUNA WOODS,Total,"Zinc, Total",5,ug/L
LAGUNA WOODS,Dissolved,"Zinc, Total",5,ug/L
RANCHO SANTA MARGARITA,Total,"Zinc, Total",13.031746031746032,ug/L
RANCHO SANTA MARGARITA,Dissolved,"Zinc, Total",13.031746031746032,ug/L
LAGUNA NIGUEL,Total,"Zinc, Total",20,ug/L
ALISO VIEJO,Total,"Zinc, Total",25.984848484848484,ug/L
LAGUNA NIGUEL,Dissolved,"Zinc, Total",20,ug/L
ALISO VIEJO,Dissolved,"Zinc, Total",25.984848484848484,ug/L
ORANGE CO,Total,"Zinc, Total",17.8739837398374,ug/L
ORANGE CO,Dissolved,"Zinc, Total",17.8739837398374,ug/L
LAGUNA HILLS,Total,"Zinc, Total",5,ug/L
LAGUNA HILLS,Dissolved,"Zinc, Total",5,ug/L
DANA POINT,Total,"Zinc, Total",20.916666666666668,ug/L
SAN JUAN CAPISTRANO,Total,"Zinc, Total",5,ug/L
DANA POINT,Dissolved,"Zinc, Total",20.916666666666668,ug/L
SAN JUAN CAPISTRANO,Dissolved,"Zinc, Total",5,ug/L
SAN CLEMENTE,Total,"Zinc, Total",186.62962962962965,ug/L
SAN CLEMENTE,Dissolved,"Zinc, Total",186.62962962962965,ug/L
LAGUNA BEACH,Total,"Zinc, Total",13.375,ug/L
LAGUNA BEACH,Dissolved,"Zinc, Total",13.375,ug/L
LAKE FOREST,Total,"Ammonia, as Nitrogen",0.06142857142857143,mg/L
MISSION VIEJO,Total,"Ammonia, as Nitrogen",0.0940625,mg/L
LAKE FOREST,Dissolved,"Ammonia, as Nitrogen",0.06142857142857143,mg/L
MISSION VIEJO,Dissolved,"Ammonia, as Nitrogen",0.0940625,mg/L
LAGUNA WOODS,Total,"Ammonia, as Nitrogen",0.05875,mg/L
LAGUNA WOODS,Dissolved,"Ammonia, as Nitrogen",0.05875,mg/L
RANCHO SANTA MARGARITA,Total,"Ammonia, as Nitrogen",0.0953968253968254,mg/L
RANCHO SANTA MARGARITA,Dissolved,"Ammonia, as Nitrogen",0.0953968253968254,mg/L
LAGUNA NIGUEL,Total,"Ammonia, as Nitrogen",0.19666666666666668,mg/L
ALISO VIEJO,Total,"Ammonia, as Nitrogen",0.28944444444444445,mg/L
LAGUNA NIGUEL,Dissolved,"Ammonia, as Nitrogen",0.19666666666666668,mg/L
ALISO VIEJO,Dissolved,"Ammonia, as Nitrogen",0.28944444444444445,mg/L
ORANGE CO,Total,"Ammonia, as Nitrogen",0.19061904761904763,mg/L
ORANGE CO,Dissolved,"Ammonia, as Nitrogen",0.19061904761904763,mg/L
LAGUNA HILLS,Total,"Ammonia, as Nitrogen",0.025,mg/L
LAGUNA HILLS,Dissolved,"Ammonia, as Nitrogen",0.025,mg/L
DANA POINT,Total,"Ammonia, as Nitrogen",0.1728125,mg/L
SAN JUAN CAPISTRANO,Total,"Ammonia, as Nitrogen",0.048,mg/L
DANA POINT,Dissolved,"Ammonia, as Nitrogen",0.1728125,mg/L
SAN JUAN CAPISTRANO,Dissolved,"Ammonia, as Nitrogen",0.048,mg/L
SAN CLEMENTE,Total,"Ammonia, as Nitrogen",0.18444444444444447,mg/L
SAN CLEMENTE,Dissolved,"Ammonia, as Nitrogen",0.18444444444444447,mg/L
LAGUNA BEACH,Total,"Ammonia, as Nitrogen",0.025,mg/L
LAGUNA BEACH,Dissolved,"Ammonia, as Nitrogen",0.025,mg/L
LAKE FOREST,Total,Chloride,107.16666666666667,mg/L
MISSION VIEJO,Total,Chloride,152.71428571428572,mg/L
LAKE FOREST,Dissolved,Chloride,107.16666666666667,mg/L
MISSION VIEJO,Dissolved,Chloride,152.71428571428572,mg/L
LAGUNA WOODS,Total,Chloride,283.75,mg/L
LAGUNA WOODS,Dissolved,Chloride,283.75,mg/L
RANCHO SANTA MARGARITA,Total,Chloride,92.88095238095238,mg/L
RANCHO SANTA MARGARITA,Dissolved,Chloride,92.88095238095238,mg/L
LAGUNA NIGUEL,Total,Chloride,258.75,mg/L
ALISO VIEJO,Total,Chloride,139.45833333333334,mg/L
LAGUNA NIGUEL,Dissolved,Chloride,258.75,mg/L
ALISO VIEJO,Dissolved,Chloride,139.45833333333334,mg/L
ORANGE CO,Total,Chloride,177.14285714285714,mg/L
ORANGE CO,Dissolved,Chloride,177.14285714285714,mg/L
LAGUNA HILLS,Total,Chloride,185,mg/L
LAGUNA HILLS,Dissolved,Chloride,185,mg/L
DANA POINT,Total,Chloride,406.25,mg/L
SAN JUAN CAPISTRANO,Total,Chloride,332.5,mg/L
DANA POINT,Dissolved,Chloride,406.25,mg/L
SAN JUAN CAPISTRANO,Dissolved,Chloride,332.5,mg/L
SAN CLEMENTE,Total,Chloride,243.75,mg/L
SAN CLEMENTE,Dissolved,Chloride,243.75,mg/L
LAGUNA BEACH,Total,Chloride,675,mg/L
LAGUNA BEACH,Dissolved,Chloride,675,mg/L
LAKE FOREST,Total,Nitrate + Nitrite as N,1.6316666666666666,mg/L
MISSION VIEJO,Total,Nitrate + Nitrite as N,0.8973333333333333,mg/L
LAKE FOREST,Dissolved,Nitrate + Nitrite as N,1.6316666666666666,mg/L
MISSION VIEJO,Dissolved,Nitrate + Nitrite as N,0.8973333333333333,mg/L
LAGUNA WOODS,Total,Nitrate + Nitrite as N,1.75,mg/L
LAGUNA WOODS,Dissolved,Nitrate + Nitrite as N,1.75,mg/L
RANCHO SANTA MARGARITA,Total,Nitrate + Nitrite as N,0.6557142857142857,mg/L
RANCHO SANTA MARGARITA,Dissolved,Nitrate + Nitrite as N,0.6557142857142857,mg/L
LAGUNA NIGUEL,Total,Nitrate + Nitrite as N,1.0388235294117647,mg/L
ALISO VIEJO,Total,Nitrate + Nitrite as N,2.4546875,mg/L
LAGUNA NIGUEL,Dissolved,Nitrate + Nitrite as N,1.0388235294117647,mg/L
ALISO VIEJO,Dissolved,Nitrate + Nitrite as N,2.4546875,mg/L
ORANGE CO,Total,Nitrate + Nitrite as N,1.386607142857143,mg/L
ORANGE CO,Dissolved,Nitrate + Nitrite as N,1.386607142857143,mg/L
LAGUNA HILLS,Total,Nitrate + Nitrite as N,0.95,mg/L
LAGUNA HILLS,Dissolved,Nitrate + Nitrite as N,0.95,mg/L
DANA POINT,Total,Nitrate + Nitrite as N,1.1991666666666667,mg/L
SAN JUAN CAPISTRANO,Total,Nitrate + Nitrite as N,1.6700000000000002,mg/L
DANA POINT,Dissolved,Nitrate + Nitrite as N,1.1991666666666667,mg/L
SAN JUAN CAPISTRANO,Dissolved,Nitrate + Nitrite as N,1.6700000000000002,mg/L
SAN CLEMENTE,Total,Nitrate + Nitrite as N,3.0541666666666667,mg/L
SAN CLEMENTE,Dissolved,Nitrate + Nitrite as N,3.0541666666666667,mg/L
LAGUNA BEACH,Total,Nitrate + Nitrite as N,0.45625,mg/L
LAGUNA BEACH,Dissolved,Nitrate + Nitrite as N,0.45625,mg/L
LAKE FOREST,Total,"Nitrogen, Total Kjeldahl",0.515,mg/L
MISSION VIEJO,Total,"Nitrogen, Total Kjeldahl",0.7175,mg/L
LAKE FOREST,Dissolved,"Nitrogen, Total Kjeldahl",0.515,mg/L
MISSION VIEJO,Dissolved,"Nitrogen, Total Kjeldahl",0.7175,mg/L
LAGUNA WOODS,Total,"Nitrogen, Total Kjeldahl",0.68625,mg/L
LAGUNA WOODS,Dissolved,"Nitrogen, Total Kjeldahl",0.68625,mg/L
RANCHO SANTA MARGARITA,Total,"Nitrogen, Total Kjeldahl",0.37427083333333333,mg/L
RANCHO SANTA MARGARITA,Dissolved,"Nitrogen, Total Kjeldahl",0.37427083333333333,mg/L
LAGUNA NIGUEL,Total,"Nitrogen, Total Kjeldahl",0.586764705882353,mg/L
ALISO VIEJO,Total,"Nitrogen, Total Kjeldahl",0.6510784313725491,mg/L
LAGUNA NIGUEL,Dissolved,"Nitrogen, Total Kjeldahl",0.586764705882353,mg/L
ALISO VIEJO,Dissolved,"Nitrogen, Total Kjeldahl",0.6510784313725491,mg/L
ORANGE CO,Total,"Nitrogen, Total Kjeldahl",0.5705555555555556,mg/L
ORANGE CO,Dissolved,"Nitrogen, Total Kjeldahl",0.5705555555555556,mg/L
LAGUNA HILLS,Total,"Nitrogen, Total Kjeldahl",0.3225,mg/L
LAGUNA HILLS,Dissolved,"Nitrogen, Total Kjeldahl",0.3225,mg/L
DANA POINT,Total,"Nitrogen, Total Kjeldahl",0.7079166666666666,mg/L
SAN JUAN CAPISTRANO,Total,"Nitrogen, Total Kjeldahl",0.39375,mg/L
DANA POINT,Dissolved,"Nitrogen, Total Kjeldahl",0.7079166666666666,mg/L
SAN JUAN CAPISTRANO,Dissolved,"Nitrogen, Total Kjeldahl",0.39375,mg/L
SAN CLEMENTE,Total,"Nitrogen, Total Kjeldahl",0.54625,mg/L
SAN CLEMENTE,Dissolved,"Nitrogen, Total Kjeldahl",0.54625,mg/L
LAGUNA BEACH,Total,"Nitrogen, Total Kjeldahl",0.26625,mg/L
LAGUNA BEACH,Dissolved,"Nitrogen, Total Kjeldahl",0.26625,mg/L
LAKE FOREST,Total,Orthophosphate as P,0.12425000000000001,mg/L
MISSION VIEJO,Total,Orthophosphate as P,0.08900000000000001,mg/L
LAKE FOREST,Dissolved,Orthophosphate as P,0.12425000000000001,mg/L
MISSION VIEJO,Dissolved,Orthophosphate as P,0.08900000000000001,mg/L
LAGUNA WOODS,Total,Orthophosphate as P,0.11912500000000001,mg/L
LAGUNA WOODS,Dissolved,Orthophosphate as P,0.11912500000000001,mg/L
RANCHO SANTA MARGARITA,Total,Orthophosphate as P,0.09869047619047619,mg/L
RANCHO SANTA MARGARITA,Dissolved,Orthophosphate as P,0.09869047619047619,mg/L
LAGUNA NIGUEL,Total,Orthophosphate as P,0.061222222222222226,mg/L
ALISO VIEJO,Total,Orthophosphate as P,0.11815625,mg/L
LAGUNA NIGUEL,Dissolved,Orthophosphate as P,0.061222222222222226,mg/L
ALISO VIEJO,Dissolved,Orthophosphate as P,0.11815625,mg/L
ORANGE CO,Total,Orthophosphate as P,0.10051724137931035,mg/L
ORANGE CO,Dissolved,Orthophosphate as P,0.10051724137931035,mg/L
LAGUNA HILLS,Total,Orthophosphate as P,0.06775,mg/L
LAGUNA HILLS,Dissolved,Orthophosphate as P,0.06775,mg/L
DANA POINT,Total,Orthophosphate as P,0.08492307692307692,mg/L
SAN JUAN CAPISTRANO,Total,Orthophosphate as P,0.06077777777777778,mg/L
DANA POINT,Dissolved,Orthophosphate as P,0.08492307692307692,mg/L
SAN JUAN CAPISTRANO,Dissolved,Orthophosphate as P,0.06077777777777778,mg/L
SAN CLEMENTE,Total,Orthophosphate as P,0.1237037037037037,mg/L
SAN CLEMENTE,Dissolved,Orthophosphate as P,0.1237037037037037,mg/L
LAGUNA BEACH,Total,Orthophosphate as P,0.079375,mg/L
LAGUNA BEACH,Dissolved,Orthophosphate as P,0.079375,mg/L
LAKE FOREST,Dissolved,pH,0,NA
MISSION VIEJO,Dissolved,pH,0,NA
LAGUNA WOODS,Dissolved,pH,0,NA
RANCHO SANTA MARGARITA,Dissolved,pH,0,NA
LAGUNA NIGUEL,Dissolved,pH,0,NA
ALISO VIEJO,Dissolved,pH,0,NA
ORANGE CO,Dissolved,pH,0,NA
LAGUNA HILLS,Dissolved,pH,0,NA
DANA POINT,Dissolved,pH,0,NA
SAN JUAN CAPISTRANO,Dissolved,pH,0,NA
SAN CLEMENTE,Dissolved,pH,0,NA
LAGUNA BEACH,Dissolved,pH,0,NA
RANCHO SANTA MARGARITA,Total,pH,0,NA
ORANGE CO,Total,pH,0,NA
ALISO VIEJO,Total,pH,0,NA
SAN CLEMENTE,Total,pH,0,NA
LAKE FOREST,Total,Phosphorus as PO4,0.5716666666666667,mg/L
MISSION VIEJO,Total,Phosphorus as PO4,0.5703571428571429,mg/L
LAKE FOREST,Dissolved,Phosphorus as PO4,0.5716666666666667,mg/L
MISSION VIEJO,Dissolved,Phosphorus as PO4,0.5703571428571429,mg/L
LAGUNA WOODS,Total,Phosphorus as PO4,0.6187499999999999,mg/L
LAGUNA WOODS,Dissolved,Phosphorus as PO4,0.6187499999999999,mg/L
RANCHO SANTA MARGARITA,Total,Phosphorus as PO4,0.48642857142857143,mg/L
RANCHO SANTA MARGARITA,Dissolved,Phosphorus as PO4,0.48642857142857143,mg/L
LAGUNA NIGUEL,Total,Phosphorus as PO4,0.3209375,mg/L
ALISO VIEJO,Total,Phosphorus as PO4,0.50375,mg/L
LAGUNA NIGUEL,Dissolved,Phosphorus as PO4,0.3209375,mg/L
ALISO VIEJO,Dissolved,Phosphorus as PO4,0.50375,mg/L
ORANGE CO,Total,Phosphorus as PO4,0.49124999999999996,mg/L
ORANGE CO,Dissolved,Phosphorus as PO4,0.49124999999999996,mg/L
LAGUNA HILLS,Total,Phosphorus as PO4,0.2325,mg/L
LAGUNA HILLS,Dissolved,Phosphorus as PO4,0.2325,mg/L
DANA POINT,Total,Phosphorus as PO4,0.44458333333333333,mg/L
SAN JUAN CAPISTRANO,Total,Phosphorus as PO4,0.27,mg/L
DANA POINT,Dissolved,Phosphorus as PO4,0.44458333333333333,mg/L
SAN JUAN CAPISTRANO,Dissolved,Phosphorus as PO4,0.27,mg/L
SAN CLEMENTE,Total,Phosphorus as PO4,0.5225,mg/L
SAN CLEMENTE,Dissolved,Phosphorus as PO4,0.5225,mg/L
LAGUNA BEACH,Total,Phosphorus as PO4,0.3025,mg/L
LAGUNA BEACH,Dissolved,Phosphorus as PO4,0.3025,mg/L
LAKE FOREST,Total,SpecificConductivity,1030,NA
MISSION VIEJO,Total,SpecificConductivity,1434.2857142857142,NA
LAKE FOREST,Dissolved,SpecificConductivity,1030,NA
MISSION VIEJO,Dissolved,SpecificConductivity,1434.2857142857142,NA
LAGUNA WOODS,Total,SpecificConductivity,2112.5,NA
LAGUNA WOODS,Dissolved,SpecificConductivity,2112.5,NA
RANCHO SANTA MARGARITA,Total,SpecificConductivity,873.8095238095239,NA
RANCHO SANTA MARGARITA,Dissolved,SpecificConductivity,873.8095238095239,NA
LAGUNA NIGUEL,Total,SpecificConductivity,1962.5,NA
ALISO VIEJO,Total,SpecificConductivity,1212.5,NA
LAGUNA NIGUEL,Dissolved,SpecificConductivity,1962.5,NA
ALISO VIEJO,Dissolved,SpecificConductivity,1212.5,NA
ORANGE CO,Total,SpecificConductivity,1351.7857142857142,NA
ORANGE CO,Dissolved,SpecificConductivity,1351.7857142857142,NA
LAGUNA HILLS,Total,SpecificConductivity,1750,NA
LAGUNA HILLS,Dissolved,SpecificConductivity,1750,NA
DANA POINT,Total,SpecificConductivity,2520.8333333333335,NA
SAN JUAN CAPISTRANO,Total,SpecificConductivity,2268.75,NA
DANA POINT,Dissolved,SpecificConductivity,2520.8333333333335,NA
SAN JUAN CAPISTRANO,Dissolved,SpecificConductivity,2268.75,NA
SAN CLEMENTE,Total,SpecificConductivity,2841.6666666666665,NA
SAN CLEMENTE,Dissolved,SpecificConductivity,2841.6666666666665,NA
LAGUNA BEACH,Total,SpecificConductivity,3912.5,NA
LAGUNA BEACH,Dissolved,SpecificConductivity,3912.5,NA
LAKE FOREST,Total,Sulfate,208.16666666666666,mg/L
MISSION VIEJO,Total,Sulfate,434.57142857142856,mg/L
LAKE FOREST,Dissolved,Sulfate,208.16666666666666,mg/L
MISSION VIEJO,Dissolved,Sulfate,434.57142857142856,mg/L
LAGUNA WOODS,Total,Sulfate,426.25,mg/L
LAGUNA WOODS,Dissolved,Sulfate,426.25,mg/L
RANCHO SANTA MARGARITA,Total,Sulfate,210,mg/L
RANCHO SANTA MARGARITA,Dissolved,Sulfate,210,mg/L
LAGUNA NIGUEL,Total,Sulfate,495.9375,mg/L
ALISO VIEJO,Total,Sulfate,277.2916666666667,mg/L
LAGUNA NIGUEL,Dissolved,Sulfate,495.9375,mg/L
ALISO VIEJO,Dissolved,Sulfate,277.2916666666667,mg/L
ORANGE CO,Total,Sulfate,326.07142857142856,mg/L
ORANGE CO,Dissolved,Sulfate,326.07142857142856,mg/L
LAGUNA HILLS,Total,Sulfate,400,mg/L
LAGUNA HILLS,Dissolved,Sulfate,400,mg/L
DANA POINT,Total,Sulfate,473.75,mg/L
SAN JUAN CAPISTRANO,Total,Sulfate,509.375,mg/L
DANA POINT,Dissolved,Sulfate,473.75,mg/L
SAN JUAN CAPISTRANO,Dissolved,Sulfate,509.375,mg/L
SAN CLEMENTE,Total,Sulfate,1207.0833333333333,mg/L
SAN CLEMENTE,Dissolved,Sulfate,1207.0833333333333,mg/L
LAGUNA BEACH,Total,Sulfate,915,mg/L
LAGUNA BEACH,Dissolved,Sulfate,915,mg/L
LAKE FOREST,Total,Total Dissolved Solids,653.3333333333334,mg/L
MISSION VIEJO,Total,Total Dissolved Solids,1001.4285714285714,mg/L
LAKE FOREST,Dissolved,Total Dissolved Solids,653.3333333333334,mg/L
MISSION VIEJO,Dissolved,Total Dissolved Solids,1001.4285714285714,mg/L
LAGUNA WOODS,Total,Total Dissolved Solids,1400,mg/L
LAGUNA WOODS,Dissolved,Total Dissolved Solids,1400,mg/L
RANCHO SANTA MARGARITA,Total,Total Dissolved Solids,554.5238095238095,mg/L
RANCHO SANTA MARGARITA,Dissolved,Total Dissolved Solids,554.5238095238095,mg/L
LAGUNA NIGUEL,Total,Total Dissolved Solids,1234.375,mg/L
ALISO VIEJO,Total,Total Dissolved Solids,801.0416666666666,mg/L
LAGUNA NIGUEL,Dissolved,Total Dissolved Solids,1234.375,mg/L
ALISO VIEJO,Dissolved,Total Dissolved Solids,801.0416666666666,mg/L
ORANGE CO,Total,Total Dissolved Solids,907.5,mg/L
ORANGE CO,Dissolved,Total Dissolved Solids,907.5,mg/L
LAGUNA HILLS,Total,Total Dissolved Solids,1125,mg/L
LAGUNA HILLS,Dissolved,Total Dissolved Solids,1125,mg/L
DANA POINT,Total,Total Dissolved Solids,1525,mg/L
SAN JUAN CAPISTRANO,Total,Total Dissolved Solids,1312.5,mg/L
DANA POINT,Dissolved,Total Dissolved Solids,1525,mg/L
SAN JUAN CAPISTRANO,Dissolved,Total Dissolved Solids,1312.5,mg/L
SAN CLEMENTE,Total,Total Dissolved Solids,1875,mg/L
SAN CLEMENTE,Dissolved,Total Dissolved Solids,1875,mg/L
LAGUNA BEACH,Total,Total Dissolved Solids,2650,mg/L
LAGUNA BEACH,Dissolved,Total Dissolved Solids,2650,mg/L
LAKE FOREST,Total,VSS,4.05,mg/L
MISSION VIEJO,Total,VSS,2.9566666666666666,mg/L
LAKE FOREST,Dissolved,VSS,4.05,mg/L
MISSION VIEJO,Dissolved,VSS,2.9566666666666666,mg/L
LAGUNA WOODS,Total,VSS,1.5625,mg/L
LAGUNA WOODS,Dissolved,VSS,1.5625,mg/L
RANCHO SANTA MARGARITA,Total,VSS,1.6201754385964913,mg/L
RANCHO SANTA MARGARITA,Dissolved,VSS,1.6201754385964913,mg/L
LAGUNA NIGUEL,Total,VSS,2.5926470588235295,mg/L
ALISO VIEJO,Total,VSS,1.3763888888888889,mg/L
LAGUNA NIGUEL,Dissolved,VSS,2.5926470588235295,mg/L
ALISO VIEJO,Dissolved,VSS,1.3763888888888889,mg/L
ORANGE CO,Total,VSS,1.9699074074074074,mg/L
ORANGE CO,Dissolved,VSS,1.9699074074074074,mg/L
LAGUNA HILLS,Total,VSS,1.25,mg/L
LAGUNA HILLS,Dissolved,VSS,1.25,mg/L
DANA POINT,Total,VSS,3.0596153846153844,mg/L
SAN JUAN CAPISTRANO,Total,VSS,1.215625,mg/L
DANA POINT,Dissolved,VSS,3.0596153846153844,mg/L
SAN JUAN CAPISTRANO,Dissolved,VSS,1.215625,mg/L
SAN CLEMENTE,Total,VSS,1.55,mg/L
SAN CLEMENTE,Dissolved,VSS,1.55,mg/L
LAGUNA BEACH,Total,VSS,1.33125,mg/L
LAGUNA BEACH,Dissolved,VSS,1.33125,mg/L
LAKE FOREST,Total,TSS,5.366666666666666,mg/L
MISSION VIEJO,Total,TSS,5,mg/L
LAKE FOREST,Dissolved,TSS,5.366666666666666,mg/L
MISSION VIEJO,Dissolved,TSS,5,mg/L
LAGUNA WOODS,Total,TSS,3.4499999999999997,mg/L
LAGUNA WOODS,Dissolved,TSS,3.4499999999999997,mg/L
RANCHO SANTA MARGARITA,Total,TSS,2.119047619047619,mg/L
RANCHO SANTA MARGARITA,Dissolved,TSS,2.119047619047619,mg/L
LAGUNA NIGUEL,Total,TSS,7.7718750000000005,mg/L
ALISO VIEJO,Total,TSS,1.3685185185185185,mg/L
LAGUNA NIGUEL,Dissolved,TSS,7.7718750000000005,mg/L
ALISO VIEJO,Dissolved,TSS,1.3685185185185185,mg/L
ORANGE CO,Total,TSS,3.442528735632184,mg/L
ORANGE CO,Dissolved,TSS,3.442528735632184,mg/L
LAGUNA HILLS,Total,TSS,1.5999999999999999,mg/L
LAGUNA HILLS,Dissolved,TSS,1.5999999999999999,mg/L
DANA POINT,Total,TSS,10.320833333333335,mg/L
SAN JUAN CAPISTRANO,Total,TSS,1.3687500000000001,mg/L
DANA POINT,Dissolved,TSS,10.320833333333335,mg/L
SAN JUAN CAPISTRANO,Dissolved,TSS,1.3687500000000001,mg/L
SAN CLEMENTE,Total,TSS,3.7666666666666666,mg/L
SAN CLEMENTE,Dissolved,TSS,3.7666666666666666,mg/L
LAGUNA BEACH,Total,TSS,1.4749999999999999,mg/L
LAGUNA BEACH,Dissolved,TSS,1.4749999999999999,mg/L
LAKE FOREST,Total,E. coli,2135,CFU/100 mL
MISSION VIEJO,Total,E. coli,573.4411764705883,CFU/100 mL
LAKE FOREST,Dissolved,E. coli,2135,CFU/100 mL
MISSION VIEJO,Dissolved,E. coli,573.4411764705883,CFU/100 mL
LAGUNA WOODS,Total,E. coli,200,CFU/100 mL
LAGUNA WOODS,Dissolved,E. coli,200,CFU/100 mL
RANCHO SANTA MARGARITA,Total,E. coli,617.2222222222222,CFU/100 mL
RANCHO SANTA MARGARITA,Dissolved,E. coli,617.2222222222222,CFU/100 mL
LAGUNA NIGUEL,Total,E. coli,1163.861111111111,CFU/100 mL
ALISO VIEJO,Total,E. coli,1534.6754385964912,CFU/100 mL
LAGUNA NIGUEL,Dissolved,E. coli,1163.861111111111,CFU/100 mL
ALISO VIEJO,Dissolved,E. coli,1534.6754385964912,CFU/100 mL
ORANGE CO,Total,E. coli,659.530303030303,CFU/100 mL
ORANGE CO,Dissolved,E. coli,659.530303030303,CFU/100 mL
LAGUNA HILLS,Total,E. coli,260.3333333333333,CFU/100 mL
LAGUNA HILLS,Dissolved,E. coli,260.3333333333333,CFU/100 mL
DANA POINT,Total,E. coli,760,CFU/100 mL
SAN JUAN CAPISTRANO,Total,E. coli,579.0909090909091,CFU/100 mL
DANA POINT,Dissolved,E. coli,760,CFU/100 mL
SAN JUAN CAPISTRANO,Dissolved,E. coli,579.0909090909091,CFU/100 mL
SAN CLEMENTE,Total,E. coli,210,CFU/100 mL
SAN CLEMENTE,Dissolved,E. coli,210,CFU/100 mL
LAGUNA BEACH,Total,E. coli,735,CFU/100 mL
LAGUNA BEACH,Dissolved,E. coli,735,CFU/100 mL
LAKE FOREST,Total,Enterococcus,57063.333333333336,CFU/100 mL
MISSION VIEJO,Total,Enterococcus,2980.6,CFU/100 mL
LAKE FOREST,Dissolved,Enterococcus,57063.333333333336,CFU/100 mL
MISSION VIEJO,Dissolved,Enterococcus,2980.6,CFU/100 mL
LAGUNA WOODS,Total,Enterococcus,82995,CFU/100 mL
LAGUNA WOODS,Dissolved,Enterococcus,82995,CFU/100 mL
RANCHO SANTA MARGARITA,Total,Enterococcus,2517.5555555555557,CFU/100 mL
RANCHO SANTA MARGARITA,Dissolved,Enterococcus,2517.5555555555557,CFU/100 mL
LAGUNA NIGUEL,Total,Enterococcus,1499.6875,CFU/100 mL
ALISO VIEJO,Total,Enterococcus,22639.6875,CFU/100 mL
LAGUNA NIGUEL,Dissolved,Enterococcus,1499.6875,CFU/100 mL
ALISO VIEJO,Dissolved,Enterococcus,22639.6875,CFU/100 mL
ORANGE CO,Total,Enterococcus,2014.655172413793,CFU/100 mL
ORANGE CO,Dissolved,Enterococcus,2014.655172413793,CFU/100 mL
LAGUNA HILLS,Total,Enterococcus,160065,CFU/100 mL
LAGUNA HILLS,Dissolved,Enterococcus,160065,CFU/100 mL
DANA POINT,Total,Enterococcus,1436.25,CFU/100 mL
SAN JUAN CAPISTRANO,Total,Enterococcus,1641.25,CFU/100 mL
DANA POINT,Dissolved,Enterococcus,1436.25,CFU/100 mL
SAN JUAN CAPISTRANO,Dissolved,Enterococcus,1641.25,CFU/100 mL
SAN CLEMENTE,Total,Enterococcus,654.7583333333333,CFU/100 mL
SAN CLEMENTE,Dissolved,Enterococcus,654.7583333333333,CFU/100 mL
LAGUNA BEACH,Total,Enterococcus,1186.25,CFU/100 mL
LAGUNA BEACH,Dissolved,Enterococcus,1186.25,CFU/100 mL
LAKE FOREST,Total,Fecal coliforms,5060.125,CFU/100 mL
MISSION VIEJO,Total,Fecal coliforms,749.6,CFU/100 mL
LAKE FOREST,Dissolved,Fecal coliforms,5060.125,CFU/100 mL
MISSION VIEJO,Dissolved,Fecal coliforms,749.6,CFU/100 mL
LAGUNA WOODS,Total,Fecal coliforms,4245.166666666667,CFU/100 mL
LAGUNA WOODS,Dissolved,Fecal coliforms,4245.166666666667,CFU/100 mL
RANCHO SANTA MARGARITA,Total,Fecal coliforms,701.9298245614035,CFU/100 mL
RANCHO SANTA MARGARITA,Dissolved,Fecal coliforms,701.9298245614035,CFU/100 mL
LAGUNA NIGUEL,Total,Fecal coliforms,4376.14705882353,CFU/100 mL
ALISO VIEJO,Total,Fecal coliforms,4455.201754385965,CFU/100 mL
