...1,Station,Collected Date,HSN,Fraction,Sample Type,Composite Start Time,Composite End Time,Stormflow Volume -cf,"2,4'-DDD - ng/L","2,4'-DDE - ng/L","2,4'-DDT - ng/L","4,4'-DDD - ng/L","4,4'-DDE - ng/L","4,4'-DDT - ng/L",Acenaphthene - ng/L,Acenaphthylene - ng/L,Aldrin - ng/L,Anthracene - ng/L,Azinphos Methyl - ng/L,Benz[a]anthracene - ng/L,Benzo[a]pyrene - ng/L,Benzo[b]fluoranthene - ng/L,"Benzo[g,h,i]perylene - ng/L",Benzo[k]fluoranthene - ng/L,BHC-alpha - ng/L,BHC-beta - ng/L,BHC-delta - ng/L,BHC-gamma - ng/L,Biphenyl - ng/L,Bolstar (Sulprofos) - ng/L,Chlordane-alpha - ng/L,Chlordane-gamma - ng/L,Chlorpyrifos - ng/L,Chrysene - ng/L,Demeton - ng/L,Diazinon - ng/L,"Dibenz[a,h]anthracene - ng/L",Dibenzothiophene - ng/L,Dichlorvos - ng/L,Dieldrin - ng/L,Dimethoate - ng/L,Disulfoton - ng/L,Endosulfan-I - ng/L,Endosulfan-II - ng/L,Endosulfan Sulfate - ng/L,Endrin - ng/L,Endrin Aldehyde - ng/L,Ethoprop (Ethoprofos) - ng/L,Ethyl Parathion - ng/L,Fenchlorphos (Ronnel) - ng/L,Fensulfothion - ng/L,Fenthion - ng/L,Fluoranthene - ng/L,Fluorene - ng/L,Heptachlor - ng/L,Heptachlor Epoxide - ng/L,"Indeno[1,2,3-cd]pyrene - ng/L",Malathion - ng/L,Merphos - ng/L,Methoxychlor - ng/L,Methyl Parathion - ng/L,Mevinphos (Phosdrin) - ng/L,Mirex - ng/L,Naphthalene - ng/L,Phenanthrene - ng/L,Phorate - ng/L,Pyrene - ng/L,Tetrachlorvinphos (Stirofos) - ng/L,Tokuthion (Prothiofos) - ng/L,Toxaphene - ng/L,trans-Nonachlor - ng/L,Trichloronate - ng/L,"Arsenic, Total - ug/L","Cadmium, Total - ug/L","Calcium, Total","Chromium, Total - ug/L","Copper, Total - ug/L",Dissolved Organic Carbon - mg/L,"Hardness as CaCO3, Total - mg/L","Iron, Total - ug/L","Lead, Total - ug/L","Magnesium, Total - ug/L","Manganese, Total - ug/L",MBAS - mg/L,"Mercury, Total - ug/L","Nickel, Total - ug/L","Selenium, Total - ug/L","Silver, Total - ug/L","Thallium, Total - ug/L",Total Organic Carbon (TOC) - mg/L,"Zinc, Total - ug/L","Ammonia, as Nitrogen - mg/L",Chloride - mg/L,Nitrate + Nitrite as N - mg/L,"Nitrogen, Total Kjeldahl - mg/L",Orthophosphate as P - mg/L,pH,Phosphorus as PO4 - mg/L,SpecificConductivity,Sulfate - mg/L,Temperature,Total Dissolved Solids - mg/L,VSS - mg/L,TSS - mg/L,Turbidity - NTU,Enterococcus - CFU/100 mL,E. coli - CFU/100 mL,Fecal coliforms - CFU/100 mL,Total Coliforms - CFU/100 mL,TN - mg/L,Field Specific Conductivity,Field Dissolved Oxygen,Field pH,Field Temperature,Field Turbidity - NTU,...117,GlobalID_tribarea,area_acres,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,OBJECTID_outfall,GlobalID,LOCDESC,OBJECTID_hydstra,station,Rain_Gage_Total,Composite Begin,Composite End,Rain_Event_Total,RC_Event,RC_M,RC_Group,LSPC_LU_DESC,RC_WMA,RC_CF,na.rm,LSPC_LU_CODE,EMC_Group,Shape_Area,AREA,PERCENTAGE,RCandCF,RC_Mcf
13,J03-9216-2,2022-12-12T11:57:00Z,2612014,Dissolved,Composite,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,859135.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0.86,NA,0.87,8.8,NA,NA,120,0.21,NA,47,NA,<0.05,5.8,1.4,<0.2,<0.2,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,26.64,2022-12-11,2022-12-12,3.48,0.060546000699677825,0.3713237849421887,Open Space,OSLOW,0.078,0.16305446393396053,TRUE,77,open space,2505630.3295563883,57.52158751395258,5.120827487064849,0.012718248186848921,NA
13,J03-9216-2,2022-12-12T11:57:00Z,2612014,Dissolved,Composite,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,859135.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0.86,NA,0.87,8.8,NA,NA,120,0.21,NA,47,NA,<0.05,5.8,1.4,<0.2,<0.2,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,26.64,2022-12-11,2022-12-12,3.48,0.060546000699677825,0.3713237849421887,Single Family Residential,RESSFH,0.405,0.16305446393396053,TRUE,50,single family,17722483.723032914,406.8538708259981,36.219940634273016,0.06603705789325402,NA
13,J03-9216-2,2022-12-12T11:57:00Z,2612014,Dissolved,Composite,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,859135.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0.86,NA,0.87,8.8,NA,NA,120,0.21,NA,47,NA,<0.05,5.8,1.4,<0.2,<0.2,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,26.64,2022-12-11,2022-12-12,3.48,0.060546000699677825,0.3713237849421887,Streets and Roads,TRANS,0.471,0.16305446393396053,TRUE,60,surface street,7540300.984363845,173.10218424376183,15.410326130714068,0.0767986525128954,NA
14,J03-9216-2,2022-12-12T11:57:00Z,2612004,Total,Grab,NA,NA,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,>=11600,>=17400,>=104000,NA,NA,NA,NA,NA,NA,81,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,26.64,NA,NA,NA,NA,0.3713237849421887,Commercial,COMM,0.486,NA,TRUE,10,business,4378781.725556178,100.52339854764983,8.949039910470443,NA,NA
14,J03-9216-2,2022-12-12T11:57:00Z,2612004,Total,Grab,NA,NA,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,>=11600,>=17400,>=104000,NA,NA,NA,NA,NA,NA,81,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,26.64,NA,NA,NA,NA,0.3713237849421887,Commercial,UTIL,0.486,NA,TRUE,40,business,107649.37123768688,2.4712993993678523,0.2200060610284808,NA,NA
14,J03-9216-2,2022-12-12T11:57:00Z,2612004,Total,Grab,NA,NA,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,>=11600,>=17400,>=104000,NA,NA,NA,NA,NA,NA,81,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,26.64,NA,NA,NA,NA,0.3713237849421887,Developed Open Space,OSDEV,0.217,NA,TRUE,75,developed open space,7400701.100286055,169.89739906288492,15.125021904011492,NA,NA
14,J03-9216-2,2022-12-12T11:57:00Z,2612004,Total,Grab,NA,NA,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,>=11600,>=17400,>=104000,NA,NA,NA,NA,NA,NA,81,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,26.64,NA,NA,NA,NA,0.3713237849421887,Developed Open Space,OSIRR,0.217,NA,TRUE,76,developed open space,3187706.143968125,73.17995626333686,6.514805097209818,NA,NA
14,J03-9216-2,2022-12-12T11:57:00Z,2612004,Total,Grab,NA,NA,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,>=11600,>=17400,>=104000,NA,NA,NA,NA,NA,NA,81,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,26.64,NA,NA,NA,NA,0.3713237849421887,Education,EDU,0.422,NA,TRUE,20,business,826234.5097767385,18.9678102553878,1.6885988082589003,NA,NA
14,J03-9216-2,2022-12-12T11:57:00Z,2612004,Total,Grab,NA,NA,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,>=11600,>=17400,>=104000,NA,NA,NA,NA,NA,NA,81,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,26.64,NA,NA,NA,NA,0.3713237849421887,Multi-family Residential,RESMF,0.485,NA,TRUE,52,multi-family,4931988.283137696,113.22332440656596,10.07964377995246,NA,NA
14,J03-9216-2,2022-12-12T11:57:00Z,2612004,Total,Grab,NA,NA,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,>=11600,>=17400,>=104000,NA,NA,NA,NA,NA,NA,81,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,26.64,NA,NA,NA,NA,0.3713237849421887,Open Space,OSFOR,0.078,NA,TRUE,78,open space,328708.1445463455,7.546130839827095,0.6717901208168348,NA,NA
14,J03-9216-2,2022-12-12T11:57:00Z,2612004,Total,Grab,NA,NA,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,>=11600,>=17400,>=104000,NA,NA,NA,NA,NA,NA,81,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,26.64,NA,NA,NA,NA,0.3713237849421887,Open Space,OSLOW,0.078,NA,TRUE,77,open space,2505630.3295563883,57.52158751395258,5.120827487064849,NA,NA
14,J03-9216-2,2022-12-12T11:57:00Z,2612004,Total,Grab,NA,NA,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,>=11600,>=17400,>=104000,NA,NA,NA,NA,NA,NA,81,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,26.64,NA,NA,NA,NA,0.3713237849421887,Single Family Residential,RESSFH,0.405,NA,TRUE,50,single family,17722483.723032914,406.8538708259981,36.219940634273016,NA,NA
14,J03-9216-2,2022-12-12T11:57:00Z,2612004,Total,Grab,NA,NA,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,>=11600,>=17400,>=104000,NA,NA,NA,NA,NA,NA,81,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,26.64,NA,NA,NA,NA,0.3713237849421887,Streets and Roads,TRANS,0.471,NA,TRUE,60,surface street,7540300.984363845,173.10218424376183,15.410326130714068,NA,NA
15,J03-9216-2,2022-12-12T11:57:00Z,2612009,Total,Composite,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,859135.5,<2,<2,<2,<2,<2,J1.1100000000000001,J3.06,<5,<5,J3.3,<10,J1.23,<5,<5,10.8,<5,<5,<5,<5,<5,J3.27,<4,<2,<2,<1,J3.85,<2,<1,<5,5.86,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,40,<4,<2,<4,11.9,J2.4300000000000002,<5,<5,7.22,15.4,<2,<5,<2,<10,<5,9.5399999999999903,14.2,<10,18.600000000000001,<4,<6,<25,<2,<2,1.5,1.4,62.9,3.3,17,8.8,258,1500,1.4,24.6,100,0.16,<0.05,8.19999999999999,1.4,<0.2,<0.2,10,65,0.24,95,1.4,1,0.25,H7.56,1.9,930,180,H18.2,550,9.6999999999999904,38,20,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,81,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,26.64,2022-12-11,2022-12-12,3.48,0.060546000699677825,0.3713237849421887,Commercial,COMM,0.486,0.16305446393396053,TRUE,10,business,4378781.725556178,100.52339854764983,8.949039910470443,0.07924446947190482,NA
15,J03-9216-2,2022-12-12T11:57:00Z,2612009,Total,Composite,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,859135.5,<2,<2,<2,<2,<2,J1.1100000000000001,J3.06,<5,<5,J3.3,<10,J1.23,<5,<5,10.8,<5,<5,<5,<5,<5,J3.27,<4,<2,<2,<1,J3.85,<2,<1,<5,5.86,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,40,<4,<2,<4,11.9,J2.4300000000000002,<5,<5,7.22,15.4,<2,<5,<2,<10,<5,9.5399999999999903,14.2,<10,18.600000000000001,<4,<6,<25,<2,<2,1.5,1.4,62.9,3.3,17,8.8,258,1500,1.4,24.6,100,0.16,<0.05,8.19999999999999,1.4,<0.2,<0.2,10,65,0.24,95,1.4,1,0.25,H7.56,1.9,930,180,H18.2,550,9.6999999999999904,38,20,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,81,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,26.64,2022-12-11,2022-12-12,3.48,0.060546000699677825,0.3713237849421887,Commercial,UTIL,0.486,0.16305446393396053,TRUE,40,business,107649.37123768688,2.4712993993678523,0.2200060610284808,0.07924446947190482,NA
15,J03-9216-2,2022-12-12T11:57:00Z,2612009,Total,Composite,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,859135.5,<2,<2,<2,<2,<2,J1.1100000000000001,J3.06,<5,<5,J3.3,<10,J1.23,<5,<5,10.8,<5,<5,<5,<5,<5,J3.27,<4,<2,<2,<1,J3.85,<2,<1,<5,5.86,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,40,<4,<2,<4,11.9,J2.4300000000000002,<5,<5,7.22,15.4,<2,<5,<2,<10,<5,9.5399999999999903,14.2,<10,18.600000000000001,<4,<6,<25,<2,<2,1.5,1.4,62.9,3.3,17,8.8,258,1500,1.4,24.6,100,0.16,<0.05,8.19999999999999,1.4,<0.2,<0.2,10,65,0.24,95,1.4,1,0.25,H7.56,1.9,930,180,H18.2,550,9.6999999999999904,38,20,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,81,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,26.64,2022-12-11,2022-12-12,3.48,0.060546000699677825,0.3713237849421887,Developed Open Space,OSDEV,0.217,0.16305446393396053,TRUE,75,developed open space,7400701.100286055,169.89739906288492,15.125021904011492,0.035382818673669436,NA
15,J03-9216-2,2022-12-12T11:57:00Z,2612009,Total,Composite,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,859135.5,<2,<2,<2,<2,<2,J1.1100000000000001,J3.06,<5,<5,J3.3,<10,J1.23,<5,<5,10.8,<5,<5,<5,<5,<5,J3.27,<4,<2,<2,<1,J3.85,<2,<1,<5,5.86,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,40,<4,<2,<4,11.9,J2.4300000000000002,<5,<5,7.22,15.4,<2,<5,<2,<10,<5,9.5399999999999903,14.2,<10,18.600000000000001,<4,<6,<25,<2,<2,1.5,1.4,62.9,3.3,17,8.8,258,1500,1.4,24.6,100,0.16,<0.05,8.19999999999999,1.4,<0.2,<0.2,10,65,0.24,95,1.4,1,0.25,H7.56,1.9,930,180,H18.2,550,9.6999999999999904,38,20,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,81,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,26.64,2022-12-11,2022-12-12,3.48,0.060546000699677825,0.3713237849421887,Developed Open Space,OSIRR,0.217,0.16305446393396053,TRUE,76,developed open space,3187706.143968125,73.17995626333686,6.514805097209818,0.035382818673669436,NA
15,J03-9216-2,2022-12-12T11:57:00Z,2612009,Total,Composite,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,859135.5,<2,<2,<2,<2,<2,J1.1100000000000001,J3.06,<5,<5,J3.3,<10,J1.23,<5,<5,10.8,<5,<5,<5,<5,<5,J3.27,<4,<2,<2,<1,J3.85,<2,<1,<5,5.86,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,40,<4,<2,<4,11.9,J2.4300000000000002,<5,<5,7.22,15.4,<2,<5,<2,<10,<5,9.5399999999999903,14.2,<10,18.600000000000001,<4,<6,<25,<2,<2,1.5,1.4,62.9,3.3,17,8.8,258,1500,1.4,24.6,100,0.16,<0.05,8.19999999999999,1.4,<0.2,<0.2,10,65,0.24,95,1.4,1,0.25,H7.56,1.9,930,180,H18.2,550,9.6999999999999904,38,20,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,81,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,26.64,2022-12-11,2022-12-12,3.48,0.060546000699677825,0.3713237849421887,Education,EDU,0.422,0.16305446393396053,TRUE,20,business,826234.5097767385,18.9678102553878,1.6885988082589003,0.06880898378013134,NA
15,J03-9216-2,2022-12-12T11:57:00Z,2612009,Total,Composite,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,859135.5,<2,<2,<2,<2,<2,J1.1100000000000001,J3.06,<5,<5,J3.3,<10,J1.23,<5,<5,10.8,<5,<5,<5,<5,<5,J3.27,<4,<2,<2,<1,J3.85,<2,<1,<5,5.86,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,40,<4,<2,<4,11.9,J2.4300000000000002,<5,<5,7.22,15.4,<2,<5,<2,<10,<5,9.5399999999999903,14.2,<10,18.600000000000001,<4,<6,<25,<2,<2,1.5,1.4,62.9,3.3,17,8.8,258,1500,1.4,24.6,100,0.16,<0.05,8.19999999999999,1.4,<0.2,<0.2,10,65,0.24,95,1.4,1,0.25,H7.56,1.9,930,180,H18.2,550,9.6999999999999904,38,20,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,81,{937976FA-29DD-484B-8AA4-9F81D9CFC877},1123.28596907,495,495,29,8071.272419,495,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03P01in; 8x10 box channel in Crown Valley Park,29,SULPHURCREEK,26.64,2022-12-11,2022-12-12,3.48,0.060546000699677825,0.3713237849421887,Multi-family Residential,RESMF,0.485,0.16305446393396053,TRUE,52,multi-family,4931988.283137696,113.22332440656596,10.07964377995246,0.07908141500797085,NA
